T	Origin	Destination	TripTime	Distance
3	1	3	2	2
4	1	3	2	2
4	2	1	2	2
4	0	2	7	19
4	2	2	2	1
4	3	0	7	18
4	0	1	7	18
4	1	4	2	2
4	2	3	3	3
4	3	1	2	2
4	2	4	2	3
4	4	1	2	2
4	0	0	2	3
4	1	1	2	1
4	1	2	2	2
4	1	0	7	18
4	4	4	1	2
4	2	0	8	18
4	4	0	7	18
4	0	4	6	18
4	4	3	2	2
4	3	3	1	2
4	4	2	2	3
4	3	2	3	4
4	0	3	8	19
4	3	4	2	2
5	4	3	2	2
5	0	0	2	3
5	0	1	7	18
5	3	0	7	18
5	4	2	2	3
5	3	1	2	2
5	4	1	2	2
5	3	2	3	4
5	4	0	7	18
5	3	3	1	2
5	3	4	2	2
5	2	4	2	3
5	2	2	2	1
5	1	1	2	1
5	2	3	3	3
5	0	3	8	19
5	0	2	7	19
5	1	0	7	18
5	1	2	2	2
5	2	1	2	2
5	4	4	1	2
5	2	0	8	18
5	0	4	6	18
5	1	4	2	2
5	1	3	2	2
6	1	3	2	2
6	3	1	2	2
6	1	4	2	2
6	0	1	7	18
6	0	2	7	19
6	0	3	8	19
6	2	0	8	18
6	1	0	7	18
6	2	1	2	2
6	2	3	3	3
6	4	0	7	18
6	0	4	6	18
6	1	2	2	2
6	3	2	3	4
6	2	2	2	1
6	1	1	2	1
6	3	4	2	2
6	3	0	7	18
6	3	3	1	2
6	0	0	2	3
6	2	4	2	3
6	4	3	2	2
6	4	1	2	2
6	4	2	2	3
6	4	4	1	2
7	4	3	2	2
7	0	3	8	19
7	3	4	2	2
7	2	3	3	3
7	1	3	2	2
7	4	0	7	18
7	3	1	2	2
7	1	4	2	2
7	0	0	2	3
7	0	2	7	19
7	2	0	8	18
7	4	1	2	2
7	2	1	2	2
7	0	1	7	18
7	4	2	2	3
7	2	2	2	1
7	0	4	6	18
7	3	2	3	4
7	2	4	2	3
7	3	0	7	18
7	4	4	1	2
7	1	1	2	1
7	1	2	2	2
7	1	0	7	18
7	3	3	1	2
8	1	2	2	2
8	0	4	6	18
8	1	0	7	18
8	1	3	2	2
8	0	3	8	19
8	0	2	7	19
8	1	4	2	2
8	0	0	2	3
8	0	1	7	18
8	1	1	2	1
8	2	0	8	18
8	2	1	2	2
8	3	3	1	2
8	3	4	2	2
8	3	2	3	4
8	3	1	2	2
8	4	0	7	18
8	4	1	2	2
8	4	2	2	3
8	4	3	2	2
8	2	4	2	3
8	4	4	1	2
8	2	3	3	3
8	3	0	7	18
8	2	2	2	1
9	0	2	7	19
9	0	4	6	18
9	1	0	7	18
9	3	2	3	4
9	3	3	1	2
9	3	1	2	2
9	4	3	2	2
9	3	0	7	18
9	3	4	2	2
9	1	1	2	1
9	2	4	2	3
9	4	4	1	2
9	1	2	2	2
9	2	3	3	3
9	2	1	2	2
9	2	2	2	1
9	0	3	8	19
9	1	3	2	2
9	4	2	2	3
9	4	1	2	2
9	2	0	8	18
9	0	1	7	18
9	1	4	2	2
9	4	0	7	18
9	0	0	2	3
10	4	3	2	2
10	2	4	2	3
10	3	4	2	2
10	4	1	2	2
10	3	3	1	2
10	4	0	7	18
10	2	2	2	1
10	2	1	2	2
10	2	0	8	18
10	4	2	2	3
10	3	0	7	18
10	2	3	3	3
10	3	1	2	2
10	3	2	3	4
10	0	1	7	18
10	1	0	7	18
10	0	4	6	18
10	1	1	2	1
10	1	2	2	2
10	0	2	7	19
10	0	3	8	19
10	1	3	2	2
10	1	4	2	2
10	4	4	1	2
10	0	0	2	3
11	3	4	2	2
11	1	1	2	1
11	4	3	2	2
11	4	2	2	3
11	4	1	2	2
11	1	0	7	18
11	4	4	1	2
11	1	4	2	2
11	0	4	6	18
11	2	0	8	18
11	1	2	2	2
11	1	3	2	2
11	3	2	3	4
11	3	3	1	2
11	2	1	2	2
11	0	3	8	19
11	2	2	2	1
11	3	1	2	2
11	0	0	2	3
11	2	3	3	3
11	4	0	7	18
11	3	0	7	18
11	0	2	7	19
11	2	4	2	3
11	0	1	7	18
12	2	3	3	3
12	0	2	6	19
12	4	4	1	2
12	0	4	6	18
12	2	4	2	3
12	3	1	2	2
12	1	0	7	18
12	3	0	7	18
12	0	3	7	19
12	0	0	2	3
12	3	4	2	2
12	4	3	2	2
12	1	1	2	1
12	2	1	2	2
12	2	0	6	20
12	4	0	7	19
12	1	4	2	2
12	3	3	1	1
12	1	3	2	2
12	2	2	2	1
12	4	2	2	3
12	4	1	2	2
12	0	1	7	18
12	3	2	3	3
12	1	2	2	2
13	3	0	7	18
13	0	4	6	18
13	4	4	1	2
13	3	1	2	2
13	1	0	7	18
13	0	2	6	19
13	1	1	2	1
13	4	3	2	2
13	4	2	2	3
13	3	2	3	3
13	2	1	2	2
13	1	2	2	2
13	4	1	2	2
13	0	1	7	18
13	1	3	2	2
13	2	4	2	3
13	1	4	2	2
13	4	0	7	19
13	3	4	2	2
13	2	0	6	20
13	0	0	2	3
13	2	2	2	1
13	3	3	1	1
13	2	3	3	3
13	0	3	7	19
14	0	1	7	18
14	3	0	7	18
14	3	1	2	2
14	1	4	2	2
14	1	3	2	2
14	3	2	3	3
14	0	2	6	19
14	1	2	2	2
14	3	3	1	1
14	0	0	2	3
14	1	1	2	1
14	4	3	2	2
14	4	1	2	2
14	0	3	7	19
14	1	0	7	18
14	3	4	2	2
14	4	4	1	2
14	0	4	6	18
14	2	0	6	20
14	4	2	2	3
14	4	0	7	19
14	2	4	2	3
14	2	3	3	3
14	2	2	2	1
14	2	1	2	2
15	4	0	7	19
15	1	2	2	2
15	1	0	7	18
15	2	1	2	2
15	0	0	2	3
15	3	4	2	2
15	2	2	2	1
15	1	3	2	2
15	4	1	2	2
15	3	3	1	1
15	3	2	3	3
15	2	0	6	20
15	2	4	2	3
15	3	1	2	2
15	1	4	2	2
15	0	4	6	18
15	0	3	7	19
15	0	1	7	18
15	1	1	2	1
15	4	3	2	2
15	3	0	7	18
15	4	2	2	3
15	2	3	3	3
15	4	4	1	2
15	0	2	6	19
16	0	2	6	19
16	2	0	6	20
16	2	3	3	3
16	1	1	2	1
16	1	4	2	2
16	2	1	2	2
16	2	2	2	1
16	0	0	2	3
16	3	3	1	1
16	1	2	2	2
16	3	2	3	3
16	3	4	2	2
16	0	3	7	19
16	3	0	7	18
16	1	0	7	18
16	4	3	2	2
16	0	1	7	18
16	4	4	1	2
16	0	4	6	18
16	4	0	7	19
16	3	1	2	2
16	4	2	2	3
16	2	4	2	3
16	1	3	2	2
16	4	1	2	2
17	2	2	2	1
17	3	1	2	2
17	3	2	3	3
17	2	4	2	3
17	1	4	2	2
17	2	0	6	20
17	2	3	3	3
17	3	0	7	18
17	2	1	2	2
17	1	2	2	2
17	3	3	1	1
17	4	4	1	2
17	4	3	2	2
17	4	2	2	3
17	4	1	2	2
17	1	3	2	2
17	0	0	2	3
17	0	1	7	18
17	0	2	6	19
17	4	0	7	19
17	3	4	2	2
17	1	1	2	1
17	0	4	6	18
17	1	0	7	18
17	0	3	7	19
18	0	0	2	3
18	0	3	7	19
18	0	4	6	18
18	2	1	2	2
18	1	1	2	1
18	2	2	2	1
18	2	0	6	20
18	1	2	2	2
18	1	4	2	2
18	2	3	3	3
18	1	0	7	18
18	1	3	2	2
18	0	1	7	18
18	4	1	2	2
18	4	3	2	2
18	4	4	1	2
18	4	0	7	19
18	3	4	2	2
18	3	3	1	1
18	4	2	2	3
18	3	2	3	3
18	3	1	2	2
18	0	2	6	19
18	3	0	7	18
18	2	4	2	3
19	2	4	2	3
19	2	3	3	3
19	1	1	2	1
19	0	4	6	18
19	2	2	2	1
19	0	2	6	19
19	1	4	2	2
19	0	3	7	19
19	2	1	2	2
19	2	0	6	20
19	1	2	2	2
19	1	3	2	2
19	0	1	7	18
19	0	0	2	3
19	3	0	7	18
19	1	0	7	18
19	4	1	2	2
19	3	1	2	2
19	3	2	3	3
19	3	3	1	1
19	3	4	2	2
19	4	4	1	2
19	4	0	7	19
19	4	3	2	2
19	4	2	2	3
20	4	3	2	2
20	4	4	1	2
20	4	0	7	19
20	3	4	2	2
20	4	1	2	2
20	3	1	2	2
20	2	4	2	3
20	3	0	7	18
20	3	3	1	1
20	3	2	3	3
20	2	3	3	3
20	4	2	2	3
20	2	2	2	1
20	1	2	2	2
20	2	1	2	2
20	0	2	6	19
20	0	3	7	19
20	0	0	2	3
20	1	3	2	2
20	0	4	6	18
20	1	1	2	1
20	2	0	6	20
20	0	1	7	18
20	1	0	7	18
20	1	4	2	2
21	4	2	2	3
21	1	2	2	2
21	1	1	2	1
21	0	2	6	19
21	0	4	6	18
21	0	3	7	19
21	4	4	1	2
21	0	1	7	18
21	0	0	2	3
21	1	0	7	18
21	4	3	2	2
21	1	3	2	2
21	1	4	2	2
21	2	4	2	3
21	2	3	3	3
21	3	3	1	1
21	3	4	2	2
21	2	2	2	1
21	4	0	7	19
21	2	1	2	2
21	4	1	2	2
21	3	2	3	3
21	2	0	6	20
21	3	1	2	2
21	3	0	7	18
22	0	0	2	3
22	2	0	6	20
22	4	3	2	2
22	3	1	2	2
22	1	4	2	2
22	2	1	2	2
22	4	0	7	19
22	3	3	1	1
22	3	0	7	18
22	2	2	2	1
22	3	4	2	2
22	2	4	2	3
22	4	1	2	2
22	2	3	3	3
22	4	2	2	3
22	0	1	7	18
22	3	2	3	3
22	0	2	6	19
22	1	0	7	18
22	4	4	1	2
22	0	4	6	18
22	0	3	7	19
22	1	1	2	1
22	1	3	2	2
22	1	2	2	2
23	2	2	2	1
23	3	4	2	2
23	1	1	2	1
23	4	3	2	2
23	4	2	2	3
23	2	1	2	2
23	0	1	7	18
23	1	0	7	18
23	4	1	2	2
23	2	0	6	20
23	2	3	3	3
23	2	4	2	3
23	0	4	6	18
23	3	2	3	3
23	4	0	7	19
23	3	0	7	18
23	0	2	6	19
23	0	3	7	19
23	4	4	1	2
23	3	3	1	1
23	3	1	2	2
23	1	2	2	2
23	0	0	2	3
23	1	3	2	2
23	1	4	2	2
24	1	1	1	1
24	4	2	2	3
24	2	3	3	3
24	4	4	1	2
24	0	3	7	20
24	3	3	1	1
24	1	4	2	2
24	2	1	2	2
24	0	2	7	20
24	3	2	3	3
24	4	3	2	2
24	4	0	6	18
24	1	3	2	2
24	2	4	2	3
24	0	1	6	18
24	2	2	2	1
24	3	4	2	2
24	4	1	2	2
24	0	0	2	4
24	1	2	2	2
24	2	0	5	18
24	3	1	2	2
24	0	4	6	18
24	1	0	6	18
24	3	0	7	18
25	1	0	6	18
25	0	4	6	18
25	3	0	7	18
25	3	4	2	2
25	1	1	1	1
25	3	3	1	1
25	2	4	2	3
25	4	2	2	3
25	0	3	7	20
25	0	2	7	20
25	4	1	2	2
25	2	1	2	2
25	2	2	2	1
25	4	4	1	2
25	2	3	3	3
25	1	2	2	2
25	4	0	6	18
25	1	4	2	2
25	0	1	6	18
25	2	0	5	18
25	0	0	2	4
25	3	2	3	3
25	1	3	2	2
25	4	3	2	2
25	3	1	2	2
26	1	1	1	1
26	0	4	6	18
26	3	1	2	2
26	2	4	2	3
26	2	2	2	1
26	1	0	6	18
26	3	4	2	2
26	4	2	2	3
26	2	3	3	3
26	2	1	2	2
26	4	3	2	2
26	3	3	1	1
26	2	0	5	18
26	0	1	6	18
26	3	2	3	3
26	0	2	7	20
26	3	0	7	18
26	1	2	2	2
26	4	1	2	2
26	1	4	2	2
26	4	0	6	18
26	4	4	1	2
26	0	0	2	4
26	1	3	2	2
26	0	3	7	20
27	2	3	3	3
27	3	3	1	1
27	1	2	2	2
27	4	3	2	2
27	2	1	2	2
27	3	1	2	2
27	4	2	2	3
27	0	2	7	20
27	0	0	2	4
27	4	1	2	2
27	0	1	6	18
27	2	0	5	18
27	1	0	6	18
27	4	4	1	2
27	4	0	6	18
27	1	1	1	1
27	2	4	2	3
27	3	2	3	3
27	3	4	2	2
27	0	3	7	20
27	0	4	6	18
27	3	0	7	18
27	1	3	2	2
27	1	4	2	2
27	2	2	2	1
28	4	1	2	2
28	4	4	1	2
28	4	0	6	18
28	3	4	2	2
28	4	2	2	3
28	4	3	2	2
28	3	2	3	3
28	0	2	7	20
28	1	4	2	2
28	0	4	6	18
28	2	0	5	18
28	2	1	2	2
28	0	3	7	20
28	3	3	1	1
28	2	2	2	1
28	1	0	6	18
28	1	3	2	2
28	2	4	2	3
28	0	1	6	18
28	1	2	2	2
28	3	0	7	18
28	1	1	1	1
28	3	1	2	2
28	0	0	2	4
28	2	3	3	3
29	4	3	2	2
29	1	2	2	2
29	4	4	1	2
29	1	1	1	1
29	2	0	5	18
29	2	1	2	2
29	1	0	6	18
29	3	4	2	2
29	2	3	3	3
29	0	3	7	20
29	0	2	7	20
29	2	2	2	1
29	0	1	6	18
29	0	0	2	4
29	4	2	2	3
29	1	3	2	2
29	4	1	2	2
29	2	4	2	3
29	3	0	7	18
29	3	1	2	2
29	3	2	3	3
29	4	0	6	18
29	3	3	1	1
29	0	4	6	18
29	1	4	2	2
30	1	1	1	1
30	4	3	2	2
30	2	1	2	2
30	2	0	5	18
30	2	4	2	3
30	3	0	7	18
30	3	1	2	2
30	1	4	2	2
30	1	3	2	2
30	1	2	2	2
30	3	2	3	3
30	3	3	1	1
30	1	0	6	18
30	3	4	2	2
30	0	4	6	18
30	4	0	6	18
30	0	2	7	20
30	4	1	2	2
30	4	2	2	3
30	0	1	6	18
30	0	0	2	4
30	4	4	1	2
30	0	3	7	20
30	2	2	2	1
30	2	3	3	3
31	0	4	6	18
31	4	4	1	2
31	4	3	2	2
31	4	2	2	3
31	4	1	2	2
31	4	0	6	18
31	3	4	2	2
31	3	3	1	1
31	3	2	3	3
31	3	1	2	2
31	0	3	7	20
31	3	0	7	18
31	2	4	2	3
31	2	3	3	3
31	1	4	2	2
31	2	1	2	2
31	2	2	2	1
31	0	2	7	20
31	0	1	6	18
31	1	1	1	1
31	1	2	2	2
31	1	3	2	2
31	1	0	6	18
31	2	0	5	18
31	0	0	2	4
32	4	2	2	3
32	4	3	2	2
32	0	4	6	18
32	3	4	2	2
32	0	3	7	20
32	0	2	7	20
32	4	4	1	2
32	1	1	1	1
32	0	1	6	18
32	3	0	7	18
32	2	3	3	3
32	2	2	2	1
32	1	2	2	2
32	2	1	2	2
32	2	0	5	18
32	1	3	2	2
32	4	1	2	2
32	2	4	2	3
32	0	0	2	4
32	1	4	2	2
32	4	0	6	18
32	3	3	1	1
32	3	2	3	3
32	3	1	2	2
32	1	0	6	18
33	0	0	2	4
33	4	3	2	2
33	3	3	1	1
33	0	4	6	18
33	2	1	2	2
33	2	0	5	18
33	0	3	7	20
33	4	0	6	18
33	1	0	6	18
33	1	4	2	2
33	1	2	2	2
33	2	2	2	1
33	4	1	2	2
33	4	4	1	2
33	0	2	7	20
33	3	1	2	2
33	2	4	2	3
33	3	0	7	18
33	4	2	2	3
33	3	2	3	3
33	0	1	6	18
33	1	3	2	2
33	2	3	3	3
33	1	1	1	1
33	3	4	2	2
34	2	1	2	2
34	0	2	7	20
34	0	1	6	18
34	2	0	5	18
34	1	1	1	1
34	3	0	7	18
34	2	2	2	1
34	2	3	3	3
34	4	4	1	2
34	2	4	2	3
34	3	1	2	2
34	1	4	2	2
34	3	2	3	3
34	1	0	6	18
34	4	3	2	2
34	4	1	2	2
34	3	3	1	1
34	4	2	2	3
34	1	2	2	2
34	3	4	2	2
34	0	3	7	20
34	4	0	6	18
34	1	3	2	2
34	0	0	2	4
34	0	4	6	18
35	2	0	5	18
35	3	2	3	3
35	2	1	2	2
35	2	2	2	1
35	4	0	6	18
35	4	2	2	3
35	4	1	2	2
35	0	1	6	18
35	0	0	2	4
35	2	3	3	3
35	4	3	2	2
35	1	4	2	2
35	3	3	1	1
35	1	2	2	2
35	2	4	2	3
35	0	3	7	20
35	3	1	2	2
35	4	4	1	2
35	1	3	2	2
35	0	4	6	18
35	3	0	7	18
35	0	2	7	20
35	1	1	1	1
35	3	4	2	2
35	1	0	6	18
36	0	0	2	3
36	0	1	7	18
36	3	4	2	2
36	4	4	1	1
36	4	3	2	2
36	0	2	6	19
36	3	3	1	1
36	4	0	6	18
36	2	0	7	19
36	1	1	1	1
36	2	4	2	3
36	1	2	2	2
36	0	3	7	19
36	3	0	7	19
36	4	2	2	3
36	1	4	2	2
36	2	3	3	3
36	1	0	6	18
36	2	2	1	1
36	3	1	1	2
36	0	4	6	19
36	3	2	3	3
36	2	1	2	2
36	4	1	2	2
36	1	3	2	2
37	3	3	1	1
37	3	2	3	3
37	4	2	2	3
37	4	0	6	18
37	4	3	2	2
37	2	4	2	3
37	4	1	2	2
37	3	1	1	2
37	3	4	2	2
37	3	0	7	19
37	0	3	7	19
37	0	0	2	3
37	2	1	2	2
37	1	4	2	2
37	4	4	1	1
37	1	3	2	2
37	0	1	7	18
37	2	2	1	1
37	1	1	1	1
37	1	0	6	18
37	2	3	3	3
37	0	2	6	19
37	0	4	6	19
37	1	2	2	2
37	2	0	7	19
38	4	4	1	1
38	4	3	2	2
38	4	1	2	2
38	4	0	6	18
38	3	4	2	2
38	3	3	1	1
38	0	0	2	3
38	3	0	7	19
38	0	1	7	18
38	0	2	6	19
38	0	3	7	19
38	0	4	6	19
38	1	0	6	18
38	1	1	1	1
38	3	1	1	2
38	1	2	2	2
38	1	4	2	2
38	2	0	7	19
38	2	1	2	2
38	2	2	1	1
38	2	3	3	3
38	2	4	2	3
38	1	3	2	2
38	4	2	2	3
38	3	2	3	3
39	2	2	1	1
39	1	0	6	18
39	4	3	2	2
39	4	4	1	1
39	2	3	3	3
39	2	1	2	2
39	0	3	7	19
39	0	2	6	19
39	2	0	7	19
39	2	4	2	3
39	4	2	2	3
39	1	4	2	2
39	3	0	7	19
39	3	1	1	2
39	1	3	2	2
39	4	1	2	2
39	1	2	2	2
39	3	4	2	2
39	0	0	2	3
39	4	0	6	18
39	3	3	1	1
39	0	4	6	19
39	0	1	7	18
39	3	2	3	3
39	1	1	1	1
40	2	2	1	1
40	3	2	3	3
40	2	1	2	2
40	0	0	2	3
40	0	1	7	18
40	3	1	1	2
40	2	3	3	3
40	0	4	6	19
40	3	0	7	19
40	1	4	2	2
40	2	0	7	19
40	2	4	2	3
40	0	2	6	19
40	3	3	1	1
40	0	3	7	19
40	1	2	2	2
40	3	4	2	2
40	4	3	2	2
40	4	0	6	18
40	4	2	2	3
40	1	1	1	1
40	1	3	2	2
40	1	0	6	18
40	4	4	1	1
40	4	1	2	2
41	0	4	6	19
41	0	0	2	3
41	4	2	2	3
41	0	3	7	19
41	0	1	7	18
41	4	3	2	2
41	0	2	6	19
41	4	1	2	2
41	1	0	6	18
41	2	3	3	3
41	3	4	2	2
41	1	1	1	1
41	3	3	1	1
41	1	3	2	2
41	1	4	2	2
41	3	2	3	3
41	2	0	7	19
41	3	0	7	19
41	2	1	2	2
41	2	2	1	1
41	2	4	2	3
41	4	0	6	18
41	1	2	2	2
41	3	1	1	2
41	4	4	1	1
42	1	1	1	1
42	1	2	2	2
42	0	1	7	18
42	3	0	7	19
42	4	1	2	2
42	1	3	2	2
42	4	2	2	3
42	4	3	2	2
42	2	0	7	19
42	1	0	6	18
42	0	2	6	19
42	2	4	2	3
42	2	1	2	2
42	1	4	2	2
42	0	3	7	19
42	2	3	3	3
42	2	2	1	1
42	0	4	6	19
42	4	0	6	18
42	3	4	2	2
42	4	4	1	1
42	3	1	1	2
42	3	2	3	3
42	0	0	2	3
42	3	3	1	1
43	3	2	3	3
43	3	3	1	1
43	3	4	2	2
43	4	2	2	3
43	4	3	2	2
43	2	3	3	3
43	0	2	6	19
43	2	1	2	2
43	0	1	7	18
43	3	0	7	19
43	0	0	2	3
43	2	2	1	1
43	4	4	1	1
43	1	3	2	2
43	0	3	7	19
43	3	1	1	2
43	1	2	2	2
43	2	4	2	3
43	2	0	7	19
43	1	4	2	2
43	1	0	6	18
43	1	1	1	1
43	4	0	6	18
43	4	1	2	2
43	0	4	6	19
44	1	2	2	2
44	2	4	2	3
44	1	4	2	2
44	1	0	6	18
44	4	0	6	18
44	4	3	2	2
44	3	1	1	2
44	0	4	6	19
44	1	1	1	1
44	4	1	2	2
44	1	3	2	2
44	0	3	7	19
44	3	2	3	3
44	0	0	2	3
44	0	2	6	19
44	3	4	2	2
44	3	3	1	1
44	4	4	1	1
44	2	0	7	19
44	4	2	2	3
44	2	2	1	1
44	0	1	7	18
44	2	1	2	2
44	2	3	3	3
44	3	0	7	19
45	1	1	1	1
45	3	1	1	2
45	2	3	3	3
45	0	3	7	19
45	4	3	2	2
45	1	2	2	2
45	0	0	2	3
45	3	0	7	19
45	1	0	6	18
45	3	2	3	3
45	2	1	2	2
45	1	3	2	2
45	4	0	6	18
45	2	2	1	1
45	2	0	7	19
45	3	3	1	1
45	4	4	1	1
45	0	2	6	19
45	4	1	2	2
45	0	4	6	19
45	4	2	2	3
45	2	4	2	3
45	3	4	2	2
45	1	4	2	2
45	0	1	7	18
46	4	4	1	1
46	2	1	2	2
46	4	3	2	2
46	3	1	1	2
46	1	1	1	1
46	1	0	6	18
46	2	2	1	1
46	4	2	2	3
46	4	1	2	2
46	0	1	7	18
46	0	2	6	19
46	3	2	3	3
46	1	2	2	2
46	2	0	7	19
46	3	3	1	1
46	0	4	6	19
46	1	4	2	2
46	1	3	2	2
46	0	0	2	3
46	2	4	2	3
46	3	4	2	2
46	3	0	7	19
46	4	0	6	18
46	2	3	3	3
46	0	3	7	19
47	4	0	6	18
47	3	3	1	1
47	2	2	1	1
47	0	1	7	18
47	2	0	7	19
47	2	3	3	3
47	3	4	2	2
47	1	3	2	2
47	0	0	2	3
47	1	4	2	2
47	1	2	2	2
47	3	0	7	19
47	2	4	2	3
47	3	2	3	3
47	4	2	2	3
47	0	3	7	19
47	1	0	6	18
47	0	4	6	19
47	1	1	1	1
47	4	4	1	1
47	4	3	2	2
47	0	2	6	19
47	3	1	1	2
47	4	1	2	2
47	2	1	2	2
48	2	3	3	4
48	3	4	2	2
48	3	1	2	2
48	1	2	2	2
48	4	2	2	3
48	3	0	7	19
48	0	0	2	4
48	4	1	2	2
48	1	0	7	18
48	2	2	2	1
48	3	3	1	1
48	0	3	8	19
48	0	1	6	18
48	1	3	2	2
48	2	1	2	2
48	2	0	7	19
48	0	4	6	18
48	1	1	1	1
48	4	3	2	2
48	3	2	3	3
48	0	2	6	18
48	4	4	1	1
48	1	4	2	2
48	2	4	2	3
48	4	0	6	18
49	4	3	2	2
49	0	3	8	19
49	1	4	2	2
49	1	2	2	2
49	3	4	2	2
49	2	2	2	1
49	3	2	3	3
49	0	2	6	18
49	3	1	2	2
49	4	4	1	1
49	2	1	2	2
49	0	1	6	18
49	2	0	7	19
49	3	3	1	1
49	2	4	2	3
49	2	3	3	4
49	0	0	2	4
49	4	2	2	3
49	3	0	7	19
49	1	1	1	1
49	1	3	2	2
49	4	1	2	2
49	0	4	6	18
49	4	0	6	18
49	1	0	7	18
50	1	0	7	18
50	0	3	8	19
50	1	1	1	1
50	4	0	6	18
50	0	4	6	18
50	3	1	2	2
50	4	2	2	3
50	2	3	3	4
50	0	2	6	18
50	3	2	3	3
50	2	2	2	1
50	4	1	2	2
50	2	1	2	2
50	4	3	2	2
50	3	3	1	1
50	2	4	2	3
50	2	0	7	19
50	3	0	7	19
50	3	4	2	2
50	1	4	2	2
50	0	1	6	18
50	1	3	2	2
50	1	2	2	2
50	4	4	1	1
50	0	0	2	4
51	1	1	1	1
51	0	4	6	18
51	1	2	2	2
51	3	4	2	2
51	1	0	7	18
51	1	3	2	2
51	0	0	2	4
51	1	4	2	2
51	3	3	1	1
51	3	1	2	2
51	0	3	8	19
51	4	4	1	1
51	3	2	3	3
51	2	2	2	1
51	4	3	2	2
51	4	0	6	18
51	2	3	3	4
51	0	2	6	18
51	4	2	2	3
51	2	4	2	3
51	3	0	7	19
51	4	1	2	2
51	0	1	6	18
51	2	0	7	19
51	2	1	2	2
52	1	1	1	1
52	1	4	2	2
52	0	3	8	19
52	4	4	1	1
52	2	2	2	1
52	1	3	2	2
52	3	4	2	2
52	0	4	6	18
52	4	0	6	18
52	4	1	2	2
52	4	3	2	2
52	3	2	3	3
52	3	0	7	19
52	3	1	2	2
52	2	4	2	3
52	1	0	7	18
52	3	3	1	1
52	2	0	7	19
52	1	2	2	2
52	4	2	2	3
52	0	0	2	4
52	2	3	3	4
52	2	1	2	2
52	0	2	6	18
52	0	1	6	18
53	2	2	2	1
53	2	1	2	2
53	2	3	3	4
53	1	0	7	18
53	4	2	2	3
53	2	0	7	19
53	1	1	1	1
53	1	4	2	2
53	4	4	1	1
53	1	3	2	2
53	4	1	2	2
53	3	4	2	2
53	4	0	6	18
53	1	2	2	2
53	0	4	6	18
53	3	2	3	3
53	0	2	6	18
53	0	1	6	18
53	4	3	2	2
53	3	1	2	2
53	2	4	2	3
53	3	3	1	1
53	3	0	7	19
53	0	3	8	19
53	0	0	2	4
54	2	4	2	3
54	2	1	2	2
54	3	3	1	1
54	0	3	8	19
54	1	0	7	18
54	4	1	2	2
54	0	0	2	4
54	1	2	2	2
54	3	0	7	19
54	2	0	7	19
54	0	1	6	18
54	4	0	6	18
54	0	2	6	18
54	1	3	2	2
54	2	3	3	4
54	1	1	1	1
54	4	4	1	1
54	2	2	2	1
54	0	4	6	18
54	3	2	3	3
54	3	1	2	2
54	4	3	2	2
54	4	2	2	3
54	1	4	2	2
54	3	4	2	2
55	0	3	8	19
55	0	0	2	4
55	1	1	1	1
55	2	1	2	2
55	1	4	2	2
55	0	2	6	18
55	2	3	3	4
55	2	0	7	19
55	1	2	2	2
55	1	3	2	2
55	0	4	6	18
55	1	0	7	18
55	2	2	2	1
55	0	1	6	18
55	3	4	2	2
55	4	3	2	2
55	2	4	2	3
55	4	2	2	3
55	4	0	6	18
55	3	1	2	2
55	3	0	7	19
