T	Origin	Destination	TripTime	Distance
5	3	5	2	3
5	1	4	5	10
5	4	0	7	18
5	1	3	4	10
5	2	1	5	10
5	3	3	2	1
5	2	2	2	1
5	2	3	2	2
5	3	0	8	18
5	2	5	2	2
5	2	4	2	2
5	3	2	2	2
5	3	4	3	3
6	4	2	2	2
6	3	5	2	3
6	4	0	7	18
6	4	1	5	17
6	1	1	2	2
6	4	4	1	2
6	5	0	7	18
6	5	2	2	2
6	5	5	1	2
6	4	3	3	4
6	5	3	2	3
6	3	4	3	3
6	3	3	2	1
6	1	2	5	9
6	1	3	4	10
6	1	4	5	10
6	1	0	5	12
6	1	5	4	9
6	2	0	7	18
6	0	5	6	18
6	2	1	5	10
6	0	0	2	3
6	0	4	8	19
6	2	2	2	1
6	2	3	2	2
6	0	2	7	18
6	2	4	2	2
6	0	1	5	13
6	2	5	2	2
6	3	0	8	18
6	3	2	2	2
6	0	3	7	19
6	4	5	2	2
6	5	4	2	2
7	2	2	2	1
7	1	1	2	2
7	5	4	2	2
7	5	3	2	3
7	2	1	5	10
7	0	1	5	13
7	4	2	2	2
7	1	2	5	9
7	3	4	3	3
7	2	0	7	18
7	4	1	5	17
7	0	3	7	19
7	1	3	4	10
7	4	5	2	2
7	3	5	2	3
7	1	5	4	9
7	0	2	7	18
7	1	4	5	10
7	3	3	2	1
7	5	0	7	18
7	4	0	7	18
7	0	4	8	19
7	2	3	2	2
7	4	3	3	4
7	2	4	2	2
7	5	2	2	2
7	0	5	6	18
7	3	0	8	18
7	5	5	1	2
7	3	2	2	2
7	2	5	2	2
7	4	4	1	2
7	1	0	5	12
7	0	0	2	3
8	0	0	2	3
8	4	0	7	18
8	0	4	8	19
8	5	2	2	2
8	0	2	7	18
8	4	1	5	17
8	0	3	7	19
8	0	1	5	13
8	4	4	1	2
8	4	2	2	2
8	4	3	3	4
8	4	5	2	2
8	5	5	1	2
8	1	0	5	12
8	3	5	2	3
8	2	2	2	1
8	2	1	5	10
8	2	3	2	2
8	2	0	7	18
8	5	4	2	2
8	2	4	2	2
8	1	5	4	9
8	2	5	2	2
8	1	4	5	10
8	0	5	6	18
8	1	3	4	10
8	3	0	8	18
8	1	2	5	9
8	5	3	2	3
8	3	3	2	1
8	1	1	2	2
8	5	0	7	18
8	3	4	3	3
8	3	2	2	2
9	5	2	2	2
9	5	4	2	2
9	0	3	7	19
9	0	0	2	3
9	0	1	5	13
9	5	5	1	2
9	5	3	2	3
9	0	2	7	18
9	0	4	8	19
9	2	2	2	1
9	4	5	2	2
9	2	3	2	2
9	2	1	5	10
9	2	4	2	2
9	2	0	7	18
9	2	5	2	2
9	3	0	8	18
9	1	5	4	9
9	3	2	2	2
9	1	4	5	10
9	3	3	2	1
9	5	0	7	18
9	3	4	3	3
9	3	5	2	3
9	4	0	7	18
9	1	2	5	9
9	1	1	2	2
9	4	2	2	2
9	1	0	5	12
9	4	3	3	4
9	0	5	6	18
9	4	4	1	2
9	1	3	4	10
9	4	1	5	17
10	0	0	2	3
10	5	5	1	2
10	0	1	5	13
10	2	5	2	2
10	1	3	4	10
10	5	3	2	3
10	5	0	7	18
10	3	5	2	3
10	1	4	5	10
10	3	4	3	3
10	4	0	7	18
10	3	3	2	1
10	2	0	7	18
10	2	1	5	10
10	3	2	2	2
10	2	2	2	1
10	5	2	2	2
10	2	3	2	2
10	2	4	2	2
10	1	5	4	9
10	5	4	2	2
10	1	2	5	9
10	4	1	5	17
10	0	2	7	18
10	4	4	1	2
10	4	5	2	2
10	4	3	3	4
10	4	2	2	2
10	1	1	2	2
10	0	3	7	19
10	3	0	8	18
10	0	5	6	18
10	0	4	8	19
10	1	0	5	12
11	2	0	7	18
11	2	4	2	2
11	5	4	2	2
11	3	5	2	3
11	1	1	2	2
11	1	0	5	12
11	5	2	2	2
11	4	5	2	2
11	0	4	8	19
11	4	3	3	4
11	2	1	5	10
11	0	3	7	19
11	2	3	2	2
11	3	0	8	18
11	4	2	2	2
11	4	1	5	17
11	2	2	2	1
11	2	5	2	2
11	3	2	2	2
11	4	0	7	18
11	0	1	5	13
11	5	0	7	18
11	4	4	1	2
11	1	2	5	9
11	5	5	1	2
11	1	4	5	10
11	3	4	3	3
11	0	5	6	18
11	1	5	4	9
11	0	0	2	3
11	0	2	7	18
11	5	3	2	3
11	3	3	2	1
11	1	3	4	10
12	1	1	5	8
12	5	1	4	9
12	3	0	6	20
12	1	2	5	9
12	0	4	7	19
12	5	0	7	19
12	1	0	5	12
12	4	0	7	18
12	0	3	6	19
12	3	4	3	3
12	5	3	2	3
12	0	5	6	18
12	4	1	5	9
12	5	4	2	2
12	3	3	2	1
12	5	5	1	2
12	4	3	3	3
12	4	2	2	2
12	3	5	2	3
12	3	2	2	2
12	4	4	1	1
12	5	2	2	2
12	4	5	2	2
12	2	5	2	2
12	1	5	4	8
12	0	2	7	18
12	1	3	4	10
12	2	3	2	2
12	2	1	5	10
12	2	4	2	2
12	0	1	5	13
12	0	0	2	3
12	2	2	2	1
12	1	4	6	10
12	2	0	7	18
13	1	4	6	10
13	0	4	7	19
13	2	5	2	2
13	0	3	6	19
13	0	5	6	18
13	5	0	7	19
13	3	4	3	3
13	1	0	5	12
13	3	0	6	20
13	4	5	2	2
13	1	1	5	8
13	3	3	2	1
13	1	2	5	9
13	4	4	1	1
13	1	3	4	10
13	0	2	7	18
13	5	1	4	9
13	2	4	2	2
13	0	1	5	13
13	3	5	2	3
13	5	5	1	2
13	2	3	2	2
13	4	0	7	18
13	2	2	2	1
13	5	4	2	2
13	4	1	5	9
13	4	2	2	2
13	3	2	2	2
13	2	1	5	10
13	5	3	2	3
13	2	0	7	18
13	0	0	2	3
13	5	2	2	2
13	1	5	4	8
13	4	3	3	3
14	1	4	6	10
14	1	3	4	10
14	2	4	2	2
14	2	2	2	1
14	2	3	2	2
14	3	2	2	2
14	3	0	6	20
14	1	2	5	9
14	2	5	2	2
14	3	3	2	1
14	1	1	5	8
14	0	1	5	13
14	5	3	2	3
14	5	2	2	2
14	0	2	7	18
14	5	1	4	9
14	5	4	2	2
14	5	0	7	19
14	5	5	1	2
14	4	5	2	2
14	1	5	4	8
14	4	4	1	1
14	0	3	6	19
14	4	2	2	2
14	2	0	7	18
14	4	1	5	9
14	0	4	7	19
14	4	0	7	18
14	3	5	2	3
14	2	1	5	10
14	0	0	2	3
14	3	4	3	3
14	1	0	5	12
14	4	3	3	3
14	0	5	6	18
15	2	1	5	10
15	2	2	2	1
15	4	0	7	18
15	1	5	4	8
15	1	4	6	10
15	1	3	4	10
15	1	2	5	9
15	1	1	5	8
15	1	0	5	12
15	0	5	6	18
15	0	4	7	19
15	0	3	6	19
15	0	2	7	18
15	0	1	5	13
15	0	0	2	3
15	2	0	7	18
15	2	3	2	2
15	4	5	2	2
15	3	2	2	2
15	3	3	2	1
15	3	0	6	20
15	2	4	2	2
15	3	4	3	3
15	4	3	3	3
15	5	5	1	2
15	4	4	1	1
15	5	3	2	3
15	4	2	2	2
15	5	1	4	9
15	3	5	2	3
15	4	1	5	9
15	5	0	7	19
15	2	5	2	2
15	5	4	2	2
15	5	2	2	2
16	2	0	7	18
16	0	2	7	18
16	2	2	2	1
16	1	4	6	10
16	4	5	2	2
16	1	3	4	10
16	5	3	2	3
16	1	5	4	8
16	2	5	2	2
16	4	4	1	1
16	2	4	2	2
16	5	4	2	2
16	3	0	6	20
16	3	2	2	2
16	4	3	3	3
16	3	3	2	1
16	3	4	3	3
16	3	5	2	3
16	5	5	1	2
16	4	0	7	18
16	4	2	2	2
16	4	1	5	9
16	2	3	2	2
16	1	2	5	9
16	2	1	5	10
16	0	4	7	19
16	0	0	2	3
16	5	2	2	2
16	0	1	5	13
16	5	0	7	19
16	1	1	5	8
16	0	3	6	19
16	5	1	4	9
16	0	5	6	18
16	1	0	5	12
17	5	5	1	2
17	3	3	2	1
17	1	3	4	10
17	1	5	4	8
17	0	5	6	18
17	2	4	2	2
17	3	5	2	3
17	3	4	3	3
17	2	5	2	2
17	5	2	2	2
17	4	2	2	2
17	4	5	2	2
17	5	0	7	19
17	2	2	2	1
17	0	1	5	13
17	1	1	5	8
17	0	2	7	18
17	3	2	2	2
17	2	0	7	18
17	5	3	2	3
17	4	3	3	3
17	4	0	7	18
17	0	3	6	19
17	5	1	4	9
17	4	1	5	9
17	4	4	1	1
17	0	4	7	19
17	5	4	2	2
17	2	1	5	10
17	2	3	2	2
17	1	2	5	9
17	0	0	2	3
17	1	4	6	10
17	1	0	5	12
17	3	0	6	20
18	1	5	4	8
18	1	3	4	10
18	3	4	3	3
18	3	0	6	20
18	2	5	2	2
18	2	4	2	2
18	3	2	2	2
18	2	3	2	2
18	0	1	5	13
18	1	4	6	10
18	2	2	2	1
18	2	1	5	10
18	2	0	7	18
18	0	0	2	3
18	5	5	1	2
18	0	5	6	18
18	5	3	2	3
18	0	4	7	19
18	4	3	3	3
18	4	4	1	1
18	3	3	2	1
18	1	0	5	12
18	1	1	5	8
18	4	2	2	2
18	4	5	2	2
18	0	3	6	19
18	5	0	7	19
18	4	1	5	9
18	4	0	7	18
18	5	1	4	9
18	1	2	5	9
18	0	2	7	18
18	5	4	2	2
18	5	2	2	2
18	3	5	2	3
19	2	5	2	2
19	4	5	2	2
19	5	3	2	3
19	5	0	7	19
19	5	5	1	2
19	5	4	2	2
19	0	1	5	13
19	1	1	5	8
19	2	4	2	2
19	4	2	2	2
19	3	0	6	20
19	4	4	1	1
19	4	1	5	9
19	4	3	3	3
19	1	3	4	10
19	2	0	7	18
19	3	4	3	3
19	2	1	5	10
19	5	1	4	9
19	3	3	2	1
19	2	2	2	1
19	0	4	7	19
19	1	5	4	8
19	5	2	2	2
19	3	5	2	3
19	0	2	7	18
19	0	0	2	3
19	1	4	6	10
19	4	0	7	18
19	0	5	6	18
19	3	2	2	2
19	2	3	2	2
19	1	2	5	9
19	1	0	5	12
19	0	3	6	19
20	0	4	7	19
20	0	2	7	18
20	1	3	4	10
20	5	0	7	19
20	1	0	5	12
20	3	0	6	20
20	5	5	1	2
20	5	1	4	9
20	3	5	2	3
20	3	4	3	3
20	1	4	6	10
20	4	0	7	18
20	4	2	2	2
20	2	5	2	2
20	2	1	5	10
20	0	3	6	19
20	1	5	4	8
20	5	3	2	3
20	2	4	2	2
20	2	3	2	2
20	0	5	6	18
20	4	1	5	9
20	5	4	2	2
20	5	2	2	2
20	0	0	2	3
20	2	0	7	18
20	3	2	2	2
20	1	2	5	9
20	4	3	3	3
20	4	5	2	2
20	1	1	5	8
20	0	1	5	13
20	2	2	2	1
20	4	4	1	1
20	3	3	2	1
21	3	5	2	3
21	2	2	2	1
21	5	2	2	2
21	2	1	5	10
21	2	0	7	18
21	4	0	7	18
21	1	5	4	8
21	0	5	6	18
21	0	1	5	13
21	1	4	6	10
21	1	3	4	10
21	5	4	2	2
21	1	2	5	9
21	4	1	5	9
21	5	5	1	2
21	1	0	5	12
21	1	1	5	8
21	0	0	2	3
21	5	3	2	3
21	0	4	7	19
21	4	2	2	2
21	2	5	2	2
21	5	1	4	9
21	4	5	2	2
21	0	3	6	19
21	3	4	3	3
21	4	4	1	1
21	4	3	3	3
21	3	0	6	20
21	5	0	7	19
21	3	3	2	1
21	2	4	2	2
21	2	3	2	2
21	0	2	7	18
21	3	2	2	2
22	5	0	7	19
22	3	5	2	3
22	2	3	2	2
22	1	5	4	8
22	0	4	7	19
22	2	2	2	1
22	5	4	2	2
22	2	4	2	2
22	1	1	5	8
22	2	0	7	18
22	3	4	3	3
22	5	2	2	2
22	2	5	2	2
22	0	5	6	18
22	3	3	2	1
22	1	4	6	10
22	1	0	5	12
22	2	1	5	10
22	5	3	2	3
22	5	1	4	9
22	3	0	6	20
22	1	2	5	9
22	1	3	4	10
22	3	2	2	2
22	0	0	2	3
22	4	3	3	3
22	4	5	2	2
22	4	2	2	2
22	0	1	5	13
22	5	5	1	2
22	0	3	6	19
22	0	2	7	18
22	4	1	5	9
22	4	4	1	1
22	4	0	7	18
23	5	5	1	2
23	0	0	2	3
23	0	1	5	13
23	5	3	2	3
23	4	5	2	2
23	5	4	2	2
23	2	1	5	10
23	4	3	3	3
23	1	0	5	12
23	2	0	7	18
23	0	5	6	18
23	3	2	2	2
23	3	5	2	3
23	2	3	2	2
23	5	2	2	2
23	3	3	2	1
23	1	2	5	9
23	2	5	2	2
23	4	0	7	18
23	5	1	4	9
23	0	4	7	19
23	4	2	2	2
23	1	4	6	10
23	0	3	6	19
23	3	4	3	3
23	4	1	5	9
23	1	1	5	8
23	1	5	4	8
23	2	2	2	1
23	1	3	4	10
23	0	2	7	18
23	5	0	7	19
23	2	4	2	2
23	3	0	6	20
23	4	4	1	1
24	3	4	3	3
24	2	0	6	18
24	4	1	5	10
24	3	2	2	2
24	1	4	4	9
24	4	3	3	3
24	1	1	2	3
24	4	5	2	2
24	5	0	6	18
24	3	3	2	1
24	1	2	4	9
24	0	0	2	4
24	5	1	4	9
24	3	0	5	18
24	1	5	3	8
24	2	1	5	10
24	4	2	2	2
24	1	0	5	13
24	2	3	2	2
24	0	3	7	20
24	3	1	4	11
24	0	5	6	18
24	3	5	2	3
24	0	1	4	12
24	2	4	2	2
24	4	4	1	1
24	2	5	2	2
24	1	3	3	10
24	5	5	1	2
24	2	2	1	1
24	5	3	2	3
24	0	2	6	18
24	4	0	7	18
24	5	4	2	2
24	5	2	2	2
24	0	4	7	20
25	2	3	2	2
25	1	1	2	3
25	0	1	4	12
25	0	2	6	18
25	0	5	6	18
25	5	0	6	18
25	2	0	6	18
25	4	2	2	2
25	1	3	3	10
25	3	4	3	3
25	4	5	2	2
25	3	1	4	11
25	4	1	5	10
25	2	2	1	1
25	5	5	1	2
25	5	1	4	9
25	3	2	2	2
25	1	0	5	13
25	2	1	5	10
25	4	0	7	18
25	0	0	2	4
25	5	3	2	3
25	3	5	2	3
25	2	5	2	2
25	5	4	2	2
25	3	3	2	1
25	2	4	2	2
25	1	4	4	9
25	3	0	5	18
25	0	4	7	20
25	4	4	1	1
25	1	2	4	9
25	5	2	2	2
25	0	3	7	20
25	1	5	3	8
25	4	3	3	3
26	4	5	2	2
26	1	4	4	9
26	4	0	7	18
26	3	1	4	11
26	5	3	2	3
26	3	0	5	18
26	0	5	6	18
26	1	2	4	9
26	5	4	2	2
26	3	5	2	3
26	4	4	1	1
26	3	3	2	1
26	1	0	5	13
26	1	5	3	8
26	0	0	2	4
26	2	4	2	2
26	0	3	7	20
26	5	0	6	18
26	1	3	3	10
26	4	1	5	10
26	3	2	2	2
26	5	5	1	2
26	4	3	3	3
26	0	2	6	18
26	3	4	3	3
26	2	5	2	2
26	2	1	5	10
26	2	2	1	1
26	0	1	4	12
26	4	2	2	2
26	1	1	2	3
26	5	1	4	9
26	2	3	2	2
26	5	2	2	2
26	2	0	6	18
26	0	4	7	20
27	5	1	4	9
27	5	4	2	2
27	4	3	3	3
27	2	1	5	10
27	2	3	2	2
27	0	1	4	12
27	3	2	2	2
27	4	5	2	2
27	3	0	5	18
27	2	2	1	1
27	0	4	7	20
27	1	2	4	9
27	0	5	6	18
27	5	3	2	3
27	4	4	1	1
27	5	0	6	18
27	0	2	6	18
27	3	1	4	11
27	5	2	2	2
27	2	0	6	18
27	3	4	3	3
27	5	5	1	2
27	1	1	2	3
27	3	5	2	3
27	1	5	3	8
27	0	3	7	20
27	3	3	2	1
27	4	0	7	18
27	2	4	2	2
27	1	0	5	13
27	4	1	5	10
27	1	4	4	9
27	2	5	2	2
27	1	3	3	10
27	4	2	2	2
27	0	0	2	4
28	3	3	2	1
28	0	0	2	4
28	4	0	7	18
28	1	2	4	9
28	3	5	2	3
28	2	2	1	1
28	3	0	5	18
28	1	3	3	10
28	3	4	3	3
28	0	2	6	18
28	1	5	3	8
28	0	3	7	20
28	1	1	2	3
28	4	3	3	3
28	0	1	4	12
28	3	1	4	11
28	5	1	4	9
28	5	2	2	2
28	2	1	5	10
28	0	4	7	20
28	2	0	6	18
28	5	3	2	3
28	3	2	2	2
28	2	4	2	2
28	1	4	4	9
28	5	0	6	18
28	4	1	5	10
28	4	4	1	1
28	2	3	2	2
28	5	4	2	2
28	4	2	2	2
28	1	0	5	13
28	2	5	2	2
28	0	5	6	18
28	4	5	2	2
28	5	5	1	2
29	2	2	1	1
29	3	1	4	11
29	4	4	1	1
29	0	1	4	12
29	2	1	5	10
29	3	3	2	1
29	5	4	2	2
29	3	0	5	18
29	5	0	6	18
29	4	0	7	18
29	3	4	3	3
29	5	3	2	3
29	0	4	7	20
29	1	1	2	3
29	4	3	3	3
29	0	0	2	4
29	2	3	2	2
29	1	4	4	9
29	4	2	2	2
29	0	5	6	18
29	4	5	2	2
29	3	5	2	3
29	1	3	3	10
29	4	1	5	10
29	5	5	1	2
29	1	2	4	9
29	5	1	4	9
29	2	4	2	2
29	1	5	3	8
29	5	2	2	2
29	2	0	6	18
29	3	2	2	2
29	0	3	7	20
29	2	5	2	2
29	1	0	5	13
29	0	2	6	18
30	4	4	1	1
30	1	1	2	3
30	5	5	1	2
30	4	5	2	2
30	1	0	5	13
30	4	3	3	3
30	5	0	6	18
30	0	5	6	18
30	5	2	2	2
30	0	3	7	20
30	5	1	4	9
30	0	4	7	20
30	5	3	2	3
30	5	4	2	2
30	2	1	5	10
30	0	2	6	18
30	2	4	2	2
30	2	0	6	18
30	4	1	5	10
30	1	3	3	10
30	0	0	2	4
30	1	4	4	9
30	3	4	3	3
30	1	2	4	9
30	2	2	1	1
30	4	0	7	18
30	3	2	2	2
30	3	0	5	18
30	3	3	2	1
30	4	2	2	2
30	1	5	3	8
30	3	1	4	11
30	2	3	2	2
30	3	5	2	3
30	2	5	2	2
30	0	1	4	12
31	4	2	2	2
31	4	1	5	10
31	2	2	1	1
31	1	2	4	9
31	0	0	2	4
31	2	5	2	2
31	4	3	3	3
31	3	2	2	2
31	0	4	7	20
31	0	5	6	18
31	5	5	1	2
31	3	5	2	3
31	2	4	2	2
31	4	0	7	18
31	1	0	5	13
31	2	3	2	2
31	3	4	3	3
31	2	1	5	10
31	0	2	6	18
31	5	0	6	18
31	1	3	3	10
31	3	3	2	1
31	1	4	4	9
31	3	1	4	11
31	4	5	2	2
31	5	3	2	3
31	1	5	3	8
31	4	4	1	1
31	5	2	2	2
31	5	4	2	2
31	1	1	2	3
31	5	1	4	9
31	0	3	7	20
31	2	0	6	18
31	0	1	4	12
31	3	0	5	18
32	4	2	2	2
32	5	3	2	3
32	5	1	4	9
32	1	5	3	8
32	0	5	6	18
32	0	3	7	20
32	3	4	3	3
32	2	4	2	2
32	2	5	2	2
32	4	1	5	10
32	1	4	4	9
32	5	2	2	2
32	2	0	6	18
32	3	0	5	18
32	1	1	2	3
32	2	1	5	10
32	4	4	1	1
32	4	0	7	18
32	2	2	1	1
32	0	1	4	12
32	3	3	2	1
32	1	2	4	9
32	3	2	2	2
32	0	4	7	20
32	4	3	3	3
32	4	5	2	2
32	3	1	4	11
32	5	5	1	2
32	5	4	2	2
32	2	3	2	2
32	1	0	5	13
32	1	3	3	10
32	5	0	6	18
32	3	5	2	3
32	0	0	2	4
32	0	2	6	18
33	0	5	6	18
33	0	0	2	4
33	0	1	4	12
33	1	4	4	9
33	5	4	2	2
33	1	3	3	10
33	1	2	4	9
33	0	2	6	18
33	1	0	5	13
33	0	3	7	20
33	5	5	1	2
33	1	1	2	3
33	0	4	7	20
33	5	3	2	3
33	1	5	3	8
33	2	1	5	10
33	3	0	5	18
33	4	1	5	10
33	4	0	7	18
33	3	5	2	3
33	3	4	3	3
33	4	3	3	3
33	3	2	2	2
33	3	1	4	11
33	4	4	1	1
33	2	5	2	2
33	4	5	2	2
33	2	4	2	2
33	5	0	6	18
33	2	3	2	2
33	2	2	1	1
33	3	3	2	1
33	2	0	6	18
33	5	2	2	2
33	4	2	2	2
33	5	1	4	9
34	5	3	2	3
34	4	1	5	10
34	2	3	2	2
34	0	0	2	4
34	1	3	3	10
34	2	2	1	1
34	4	2	2	2
34	5	2	2	2
34	3	2	2	2
34	5	5	1	2
34	2	1	5	10
34	4	5	2	2
34	4	3	3	3
34	1	4	4	9
34	0	2	6	18
34	2	0	6	18
34	0	1	4	12
34	1	5	3	8
34	4	4	1	1
34	1	0	5	13
34	0	3	7	20
34	3	3	2	1
34	3	4	3	3
34	5	1	4	9
34	5	0	6	18
34	2	5	2	2
34	0	4	7	20
34	1	1	2	3
34	3	5	2	3
34	1	2	4	9
34	4	0	7	18
34	2	4	2	2
34	3	0	5	18
34	0	5	6	18
34	3	1	4	11
34	5	4	2	2
35	3	4	3	3
35	0	0	2	4
35	4	2	2	2
35	0	2	6	18
35	4	4	1	1
35	2	3	2	2
35	3	5	2	3
35	1	2	4	9
35	5	0	6	18
35	4	0	7	18
35	3	3	2	1
35	5	2	2	2
35	0	3	7	20
35	0	1	4	12
35	5	5	1	2
35	1	0	5	13
35	0	4	7	20
35	0	5	6	18
35	1	1	2	3
35	1	5	3	8
35	1	4	4	9
35	4	5	2	2
35	1	3	3	10
35	2	0	6	18
35	5	4	2	2
35	4	3	3	3
35	5	3	2	3
35	3	0	5	18
35	5	1	4	9
35	3	1	4	11
35	2	1	5	10
35	2	5	2	2
35	2	4	2	2
35	4	1	5	10
35	3	2	2	2
35	2	2	1	1
36	0	4	7	19
36	4	2	1	2
36	2	5	2	2
36	0	1	4	12
36	2	1	5	10
36	1	5	3	8
36	2	0	6	18
36	1	3	4	10
36	0	5	6	19
36	2	2	1	1
36	5	1	4	9
36	3	3	1	1
36	4	3	3	3
36	0	3	6	19
36	5	2	2	2
36	3	1	4	11
36	2	3	2	2
36	4	4	1	1
36	4	0	7	19
36	5	5	1	1
36	3	2	2	2
36	3	0	7	19
36	0	0	2	3
36	2	4	2	2
36	1	1	3	6
36	5	3	2	3
36	1	0	4	12
36	3	5	2	3
36	5	4	2	2
36	3	4	3	3
36	4	5	2	2
36	4	1	5	10
36	0	2	7	18
36	1	4	5	8
36	5	0	6	18
37	2	2	1	1
37	1	0	4	12
37	2	0	6	18
37	3	4	3	3
37	4	5	2	2
37	5	3	2	3
37	3	3	1	1
37	5	2	2	2
37	4	0	7	19
37	5	4	2	2
37	1	5	3	8
37	3	5	2	3
37	1	1	3	6
37	3	2	2	2
37	2	1	5	10
37	0	4	7	19
37	0	0	2	3
37	3	1	4	11
37	1	4	5	8
37	5	5	1	1
37	4	3	3	3
37	2	4	2	2
37	0	2	7	18
37	5	1	4	9
37	2	5	2	2
37	4	2	1	2
37	1	3	4	10
37	2	3	2	2
37	0	1	4	12
37	0	3	6	19
37	4	4	1	1
37	3	0	7	19
37	5	0	6	18
37	0	5	6	19
37	4	1	5	10
38	2	4	2	2
38	0	3	6	19
38	5	0	6	18
38	1	1	3	6
38	2	0	6	18
38	0	0	2	3
38	2	2	1	1
38	3	4	3	3
38	4	5	2	2
38	0	5	6	19
38	2	5	2	2
38	5	4	2	2
38	4	2	1	2
38	2	1	5	10
38	0	2	7	18
38	5	1	4	9
38	3	0	7	19
38	1	0	4	12
38	3	2	2	2
38	4	1	5	10
38	4	4	1	1
38	2	3	2	2
38	0	1	4	12
38	1	5	3	8
38	4	0	7	19
38	3	3	1	1
38	5	3	2	3
38	4	3	3	3
38	5	2	2	2
38	0	4	7	19
38	1	4	5	8
38	3	5	2	3
38	5	5	1	1
38	1	3	4	10
38	3	1	4	11
39	3	2	2	2
39	4	1	5	10
39	5	5	1	1
39	5	4	2	2
39	5	2	2	2
39	3	4	3	3
39	3	3	1	1
39	4	2	1	2
39	0	0	2	3
39	0	2	7	18
39	1	0	4	12
39	5	1	4	9
39	4	0	7	19
39	1	4	5	8
39	3	5	2	3
39	1	5	3	8
39	1	1	3	6
39	5	3	2	3
39	1	3	4	10
39	0	5	6	19
39	2	5	2	2
39	0	1	4	12
39	3	0	7	19
39	0	4	7	19
39	4	4	1	1
39	4	3	3	3
39	2	4	2	2
39	5	0	6	18
39	2	3	2	2
39	2	1	5	10
39	2	0	6	18
