T	Origin	Destination	TripTime	Distance
4	2	4	1	2
5	0	2	2	18
5	3	3	1	1
5	4	3	1	3
5	2	5	1	2
5	2	3	1	2
5	3	5	1	3
5	0	0	1	3
5	1	3	1	10
5	4	4	0	1
5	5	0	2	19
5	4	5	1	2
5	3	0	2	20
5	5	2	1	2
5	0	3	2	19
5	5	4	1	2
5	1	2	2	9
5	1	1	2	8
5	2	1	2	10
5	5	5	0	2
5	2	2	1	1
5	3	4	1	3
5	0	5	2	18
5	4	1	2	9
5	2	4	1	2
5	1	5	1	8
5	5	3	1	3
5	4	2	1	2
5	1	4	2	10
5	3	2	1	2
5	0	1	2	13
5	5	1	1	9
5	1	0	2	12
5	2	0	2	18
5	4	0	2	18
5	0	4	2	19
6	3	2	1	2
6	1	5	1	8
6	2	5	1	2
6	1	2	2	9
6	0	1	2	13
6	2	0	2	18
6	3	4	1	3
6	3	3	1	1
6	1	0	2	12
6	2	1	2	10
6	4	1	2	9
6	3	5	1	3
6	4	0	2	18
6	1	4	2	10
6	0	2	2	18
6	0	3	2	19
6	5	5	0	2
6	4	3	1	3
6	1	3	1	10
6	4	2	1	2
6	2	3	1	2
6	5	4	1	2
6	5	3	1	3
6	0	4	2	19
6	2	4	1	2
6	2	2	1	1
6	0	5	2	18
6	4	4	0	1
6	5	2	1	2
6	4	5	1	2
6	5	1	1	9
6	0	0	1	3
6	3	0	2	20
6	5	0	2	19
6	1	1	2	8
7	2	2	1	1
7	1	4	2	10
7	2	5	1	2
7	4	2	1	2
7	5	0	2	19
7	5	1	1	9
7	3	0	2	20
7	1	5	1	8
7	3	2	1	2
7	4	3	1	3
7	2	4	1	2
7	4	1	2	9
7	2	0	2	18
7	2	1	2	10
7	4	0	2	18
7	5	3	1	3
7	5	2	1	2
7	2	3	1	2
7	4	5	1	2
7	0	0	1	3
7	1	0	2	12
7	0	5	2	18
7	1	3	1	10
7	1	1	2	8
7	0	4	2	19
7	3	4	1	3
7	5	4	1	2
7	0	2	2	18
7	0	1	2	13
7	4	4	0	1
7	3	3	1	1
7	5	5	0	2
7	0	3	2	19
7	3	5	1	3
7	1	2	2	9
8	4	5	1	2
8	5	2	1	2
8	4	2	1	2
8	1	4	1	9
8	3	1	1	11
8	3	0	2	18
8	0	5	2	18
8	0	0	1	4
8	2	5	1	2
8	3	5	1	3
8	1	0	2	13
8	0	1	1	12
8	2	4	1	2
8	4	3	1	3
8	4	4	0	1
8	2	3	1	2
8	1	3	1	10
8	2	2	0	1
8	2	1	2	10
8	5	0	2	18
8	0	2	2	18
8	1	1	1	3
8	1	5	1	8
8	1	2	1	9
8	0	4	2	20
8	0	3	2	20
8	3	2	1	2
8	4	1	2	10
8	5	3	1	3
8	3	3	1	1
8	2	0	2	18
8	5	5	0	2
8	4	0	2	18
8	3	4	1	3
8	5	1	1	9
8	5	4	1	2
9	3	5	1	3
9	0	0	1	4
9	4	3	1	3
9	5	0	2	18
9	1	0	2	13
9	1	4	1	9
9	0	3	2	20
9	3	1	1	11
9	0	4	2	20
9	1	2	1	9
9	3	0	2	18
9	5	2	1	2
9	0	2	2	18
9	0	1	1	12
9	3	2	1	2
9	2	0	2	18
9	2	5	1	2
9	4	4	0	1
9	1	1	1	3
9	4	2	1	2
9	5	3	1	3
9	4	5	1	2
9	1	3	1	10
9	3	4	1	3
9	0	5	2	18
9	3	3	1	1
9	1	5	1	8
9	5	1	1	9
9	2	2	0	1
9	5	5	0	2
9	4	1	2	10
9	2	3	1	2
9	5	4	1	2
9	4	0	2	18
9	2	4	1	2
9	2	1	2	10
10	2	2	0	1
10	5	3	1	3
10	4	2	1	2
10	2	4	1	2
10	0	5	2	18
10	5	2	1	2
10	0	2	2	18
10	0	4	2	20
10	2	1	2	10
10	5	4	1	2
10	1	5	1	8
10	2	3	1	2
10	4	0	2	18
10	4	3	1	3
10	0	0	1	4
10	1	3	1	10
10	5	5	0	2
10	3	1	1	11
10	4	1	2	10
10	3	4	1	3
10	0	1	1	12
10	3	5	1	3
10	2	5	1	2
10	4	4	0	1
10	3	0	2	18
10	1	0	2	13
10	5	0	2	18
10	3	2	1	2
10	2	0	2	18
10	1	2	1	9
10	1	4	1	9
10	0	3	2	20
10	5	1	1	9
10	4	5	1	2
10	3	3	1	1
10	1	1	1	3
11	2	1	2	10
11	4	0	2	18
11	3	4	1	3
11	0	4	2	20
11	5	1	1	9
11	3	5	1	3
11	4	2	1	2
11	0	5	2	18
11	2	3	1	2
11	0	0	1	4
11	2	5	1	2
11	1	5	1	8
11	0	1	1	12
11	5	5	0	2
11	1	3	1	10
11	3	0	2	18
11	5	4	1	2
11	2	0	2	18
11	2	4	1	2
11	3	3	1	1
11	4	3	1	3
11	5	3	1	3
11	1	2	1	9
11	5	0	2	18
11	2	2	0	1
11	4	5	1	2
11	5	2	1	2
11	3	1	1	11
11	1	4	1	9
11	1	1	1	3
11	4	4	0	1
11	0	3	2	20
11	3	2	1	2
11	0	2	2	18
11	1	0	2	13
11	4	1	2	10
12	0	1	1	12
12	4	3	1	3
12	0	5	2	19
12	1	3	1	10
12	3	1	1	11
12	4	4	0	1
12	4	2	0	2
12	1	4	2	8
12	4	1	2	10
12	4	0	2	19
12	0	2	2	18
12	3	5	1	3
12	1	5	1	8
12	2	0	2	18
12	3	3	0	1
12	3	4	1	3
12	4	5	1	2
12	3	2	1	2
12	0	4	2	19
12	1	1	1	6
12	1	0	1	12
12	0	3	2	19
12	2	2	0	1
12	5	3	1	3
12	0	0	1	3
12	2	3	1	2
12	2	1	2	10
12	5	2	1	2
12	2	4	1	2
12	5	4	1	2
12	5	5	0	1
12	5	1	1	9
12	3	0	2	19
12	5	0	2	18
12	2	5	1	2
13	0	2	2	18
13	2	1	2	10
13	5	4	1	2
13	4	5	1	2
13	4	3	1	3
13	2	2	0	1
13	0	5	2	19
13	5	2	1	2
13	3	4	1	3
13	0	0	1	3
13	1	4	2	8
13	3	0	2	19
13	4	1	2	10
13	3	5	1	3
13	5	3	1	3
13	1	3	1	10
13	3	3	0	1
13	0	1	1	12
13	5	0	2	18
13	2	4	1	2
13	1	1	1	6
13	4	2	0	2
13	4	4	0	1
13	3	1	1	11
13	5	1	1	9
13	4	0	2	19
13	2	0	2	18
13	1	0	1	12
13	3	2	1	2
13	0	3	2	19
13	2	3	1	2
13	1	5	1	8
13	5	5	0	1
13	2	5	1	2
13	0	4	2	19
14	2	0	2	18
14	4	4	0	1
14	4	5	1	2
14	5	0	2	18
14	5	1	1	9
14	2	2	0	1
14	2	4	1	2
14	3	5	1	3
14	0	3	2	19
14	1	3	1	10
14	4	1	2	10
14	5	5	0	1
14	3	1	1	11
14	4	0	2	19
14	4	3	1	3
14	3	0	2	19
14	5	4	1	2
14	2	3	1	2
14	2	1	2	10
14	0	5	2	19
14	5	3	1	3
14	0	4	2	19
14	5	2	1	2
14	0	2	2	18
14	0	0	1	3
14	4	2	0	2
14	1	1	1	6
14	0	1	1	12
14	1	0	1	12
14	3	4	1	3
14	1	5	1	8
14	1	4	2	8
14	3	2	1	2
14	3	3	0	1
14	2	5	1	2
15	5	3	1	3
15	5	0	2	18
15	4	2	0	2
15	2	2	0	1
15	3	3	0	1
15	0	4	2	19
15	2	4	1	2
15	0	0	1	3
15	4	0	2	19
15	1	3	1	10
15	0	1	1	12
15	1	5	1	8
15	5	4	1	2
15	0	2	2	18
15	1	1	1	6
15	5	1	1	9
15	3	5	1	3
15	0	3	2	19
15	2	0	2	18
15	3	1	1	11
15	4	4	0	1
15	2	5	1	2
15	2	1	2	10
15	1	0	1	12
15	3	4	1	3
15	4	3	1	3
15	0	5	2	19
15	4	5	1	2
15	5	5	0	1
15	5	2	1	2
15	1	4	2	8
15	3	0	2	19
15	3	2	1	2
15	2	3	1	2
15	4	1	2	10
16	0	0	1	4
16	4	1	2	11
16	2	4	1	2
16	5	4	1	2
16	0	5	2	18
16	1	2	1	9
16	3	1	2	11
16	1	0	1	12
16	4	2	1	2
16	1	4	1	9
16	0	4	3	19
16	3	3	1	1
16	0	2	2	18
16	2	0	2	18
16	3	4	1	4
16	5	1	1	9
16	4	5	1	2
16	4	0	2	19
16	5	5	0	1
16	0	1	1	12
16	2	1	2	10
16	3	5	1	3
16	5	3	1	3
16	4	3	1	3
16	2	2	0	1
16	2	5	1	2
16	0	3	2	18
16	3	0	2	19
16	2	3	1	2
16	3	2	1	2
16	5	0	2	18
16	1	5	1	9
16	4	4	0	1
16	5	2	1	2
16	1	1	2	11
17	5	2	1	2
17	2	1	2	10
17	4	0	2	19
17	0	4	3	19
17	4	3	1	3
17	3	2	1	2
17	3	4	1	4
17	1	5	1	9
17	5	5	0	1
17	1	2	1	9
17	5	0	2	18
17	2	5	1	2
17	5	4	1	2
17	3	0	2	19
17	4	4	0	1
17	0	1	1	12
17	4	1	2	11
17	2	3	1	2
17	3	3	1	1
17	2	0	2	18
17	0	5	2	18
17	3	1	2	11
17	0	2	2	18
17	0	3	2	18
17	4	2	1	2
17	5	3	1	3
17	5	1	1	9
17	1	4	1	9
17	3	5	1	3
17	1	1	2	11
17	1	0	1	12
17	4	5	1	2
17	0	0	1	4
17	2	4	1	2
17	2	2	0	1
18	1	5	1	9
18	0	4	3	19
18	3	1	2	11
18	5	5	0	1
18	1	0	1	12
18	0	5	2	18
18	2	5	1	2
18	3	3	1	1
18	0	1	1	12
18	4	2	1	2
18	5	1	1	9
18	4	1	2	11
18	1	2	1	9
18	3	0	2	19
18	4	4	0	1
18	2	3	1	2
18	4	3	1	3
18	2	2	0	1
18	5	4	1	2
18	0	3	2	18
18	5	2	1	2
18	2	4	1	2
18	5	3	1	3
18	3	2	1	2
18	2	1	2	10
18	3	5	1	3
18	4	0	2	19
18	4	5	1	2
18	3	4	1	4
18	1	4	1	9
18	1	1	2	11
18	0	0	1	4
18	2	0	2	18
18	5	0	2	18
18	0	2	2	18
19	2	0	2	18
19	4	2	1	2
19	2	4	1	2
19	4	1	2	11
19	4	5	1	2
19	0	0	1	4
19	2	1	2	10
19	2	2	0	1
19	0	3	2	18
19	2	5	1	2
19	0	1	1	12
19	5	1	1	9
19	1	2	1	9
19	3	5	1	3
19	5	4	1	2
19	1	1	2	11
19	5	0	2	18
19	0	2	2	18
19	3	1	2	11
19	4	0	2	19
19	3	3	1	1
19	1	0	1	12
19	4	3	1	3
19	1	4	1	9
19	5	2	1	2
19	3	0	2	19
19	1	5	1	9
19	3	4	1	4
19	5	3	1	3
19	4	4	0	1
19	5	5	0	1
19	0	5	2	18
19	0	4	3	19
19	3	2	1	2
19	2	3	1	2
20	1	1	1	7
20	3	3	0	1
20	5	1	1	9
20	3	4	1	3
20	1	0	1	12
20	1	2	1	9
20	5	5	0	2
20	2	4	1	2
20	1	5	1	9
20	0	4	3	20
20	0	5	2	18
20	2	1	2	10
20	2	5	1	2
20	4	0	3	20
20	5	2	1	2
20	2	0	2	18
20	3	5	1	3
20	0	3	3	19
20	0	1	1	12
20	5	3	1	3
20	3	2	1	2
20	5	4	1	2
20	4	1	2	11
20	0	0	1	3
20	1	3	2	9
20	5	0	2	18
20	4	3	1	3
20	4	2	1	2
20	2	2	0	1
20	4	4	0	1
20	3	0	2	19
20	4	5	1	3
20	1	4	2	10
20	0	2	3	18
20	2	3	1	2
20	3	1	2	11
21	3	2	1	2
21	0	4	3	20
21	1	0	1	12
21	1	5	1	9
21	0	3	3	19
21	5	1	1	9
21	3	3	0	1
21	0	0	1	3
21	3	4	1	3
21	5	0	2	18
21	4	2	1	2
21	2	3	1	2
21	4	3	1	3
21	2	1	2	10
21	5	3	1	3
21	0	2	3	18
21	1	2	1	9
21	1	4	2	10
21	2	0	2	18
21	2	5	1	2
21	0	5	2	18
21	5	5	0	2
21	4	0	3	20
21	4	5	1	3
21	4	1	2	11
21	3	1	2	11
21	4	4	0	1
21	2	4	1	2
21	3	5	1	3
21	0	1	1	12
21	1	1	1	7
21	1	3	2	9
21	3	0	2	19
21	5	2	1	2
21	5	4	1	2
21	2	2	0	1
22	2	1	2	10
22	4	4	0	1
22	4	0	3	20
22	4	3	1	3
22	2	5	1	2
22	1	4	2	10
22	0	4	3	20
22	1	3	2	9
22	4	5	1	3
22	3	1	2	11
22	5	0	2	18
22	5	4	1	2
22	2	4	1	2
22	0	0	1	3
22	3	2	1	2
22	3	4	1	3
22	5	5	0	2
22	2	2	0	1
22	0	3	3	19
22	3	3	0	1
22	0	5	2	18
22	4	1	2	11
22	5	2	1	2
22	3	5	1	3
22	1	2	1	9
22	5	1	1	9
22	2	0	2	18
22	3	0	2	19
22	1	1	1	7
22	2	3	1	2
22	5	3	1	3
22	1	0	1	12
22	0	2	3	18
22	0	1	1	12
22	4	2	1	2
22	1	5	1	9
23	5	0	2	18
23	3	2	1	2
23	1	4	2	10
23	4	4	0	1
23	2	3	1	2
23	1	1	1	7
23	0	5	2	18
23	3	4	1	3
23	0	4	3	20
23	4	5	1	3
23	1	5	1	9
23	0	2	3	18
23	0	0	1	3
23	2	0	2	18
23	2	2	0	1
23	2	4	1	2
23	2	1	2	10
23	4	3	1	3
23	1	0	1	12
23	4	2	1	2
23	5	2	1	2
23	4	1	2	11
23	0	3	3	19
23	0	1	1	12
23	5	5	0	2
23	1	3	2	9
23	1	2	1	9
23	4	0	3	20
23	3	5	1	3
23	5	1	1	9
23	5	3	1	3
23	5	4	1	2
23	3	3	0	1
23	3	0	2	19
23	3	1	2	11
23	2	5	1	2
24	2	3	1	2
24	1	0	2	12
24	2	4	1	2
24	2	2	1	2
24	4	4	0	1
24	5	2	1	2
24	3	2	1	2
24	3	1	2	11
24	0	1	2	12
24	4	1	2	11
24	1	4	2	10
24	5	1	1	9
24	4	0	3	20
24	0	4	4	20
24	4	2	1	2
24	5	0	2	18
24	3	0	3	19
24	4	3	1	4
24	4	5	1	2
24	0	2	4	18
24	1	3	1	9
24	1	2	2	10
24	0	5	3	18
24	0	3	4	19
24	3	4	1	3
24	3	3	1	1
24	5	5	1	2
24	5	3	1	3
24	2	5	1	2
24	2	0	3	18
24	2	1	2	10
24	5	4	1	2
24	3	5	1	3
24	1	1	1	3
24	1	5	2	9
24	0	0	1	3
25	2	5	1	2
25	4	0	3	20
25	3	4	1	3
25	4	3	1	4
25	0	5	3	18
25	1	2	2	10
25	2	4	1	2
25	4	1	2	11
25	5	3	1	3
25	0	2	4	18
25	3	3	1	1
25	4	2	1	2
25	5	2	1	2
25	1	3	1	9
25	2	2	1	2
25	0	4	4	20
25	0	3	4	19
25	1	4	2	10
25	3	2	1	2
25	5	4	1	2
25	1	0	2	12
25	3	0	3	19
25	4	5	1	2
25	5	5	1	2
25	1	1	1	3
25	0	1	2	12
25	5	1	1	9
25	2	1	2	10
25	3	1	2	11
25	2	3	1	2
25	4	4	0	1
25	3	5	1	3
25	2	0	3	18
25	5	0	2	18
25	1	5	2	9
25	0	0	1	3
26	3	2	1	2
26	5	5	1	2
26	0	2	4	18
26	0	0	1	3
26	5	1	1	9
26	3	4	1	3
26	0	3	4	19
26	5	2	1	2
26	4	5	1	2
26	5	4	1	2
26	4	3	1	4
26	2	0	3	18
26	5	3	1	3
26	1	1	1	3
26	2	4	1	2
26	0	4	4	20
26	2	5	1	2
26	3	5	1	3
26	4	1	2	11
26	3	1	2	11
26	4	4	0	1
26	1	0	2	12
26	0	5	3	18
26	1	4	2	10
26	4	0	3	20
26	3	0	3	19
26	0	1	2	12
26	2	1	2	10
26	1	3	1	9
26	3	3	1	1
26	5	0	2	18
26	4	2	1	2
26	1	2	2	10
26	1	5	2	9
26	2	2	1	2
26	2	3	1	2
27	5	3	1	3
27	5	1	1	9
27	5	0	2	18
27	5	5	1	2
27	0	0	1	3
27	4	1	2	11
27	4	5	1	2
27	2	5	1	2
27	1	2	2	10
27	3	2	1	2
27	3	0	3	19
27	3	1	2	11
27	1	1	1	3
27	5	4	1	2
27	2	2	1	2
27	1	0	2	12
27	4	0	3	20
27	0	5	3	18
27	0	4	4	20
27	0	3	4	19
27	4	3	1	4
27	1	3	1	9
27	0	2	4	18
27	5	2	1	2
27	2	3	1	2
27	4	2	1	2
27	2	1	2	10
27	3	5	1	3
27	0	1	2	12
27	3	3	1	1
27	3	4	1	3
27	2	0	3	18
27	1	5	2	9
27	2	4	1	2
27	1	4	2	10
27	4	4	0	1
28	1	5	2	9
28	5	0	3	18
28	2	0	3	18
28	4	4	1	1
28	5	1	1	9
28	0	3	4	19
28	4	5	1	2
28	3	5	1	3
28	4	3	1	3
28	3	0	3	19
28	2	5	1	2
28	3	1	2	11
28	2	4	1	2
28	0	4	4	20
28	3	2	1	2
28	3	3	1	1
28	3	4	1	4
28	2	3	1	2
28	4	0	4	20
28	2	2	1	1
28	1	4	3	10
28	0	1	2	12
28	4	2	1	2
28	2	1	2	10
28	0	0	1	4
28	4	1	2	11
28	0	2	4	18
28	5	3	1	3
28	5	5	1	2
28	5	4	1	2
28	1	0	2	12
28	5	2	1	2
28	0	5	4	18
28	1	3	3	10
28	1	2	3	10
28	1	1	1	5
29	5	5	1	2
29	5	3	1	3
29	4	5	1	2
29	3	4	1	4
29	1	2	3	10
29	3	2	1	2
29	4	1	2	11
29	4	3	1	3
29	5	4	1	2
29	0	1	2	12
29	0	2	4	18
29	0	5	4	18
29	1	3	3	10
29	5	2	1	2
29	0	0	1	4
29	2	3	1	2
29	3	3	1	1
29	3	0	3	19
29	4	2	1	2
29	5	0	3	18
29	1	4	3	10
29	2	1	2	10
29	1	5	2	9
29	3	5	1	3
29	3	1	2	11
29	1	0	2	12
29	4	0	4	20
29	2	2	1	1
29	1	1	1	5
29	0	3	4	19
29	2	4	1	2
29	2	5	1	2
29	2	0	3	18
29	5	1	1	9
29	0	4	4	20
29	4	4	1	1
30	0	1	2	12
30	1	5	2	9
30	0	5	4	18
30	5	2	1	2
30	3	4	1	4
30	2	0	3	18
30	5	1	1	9
30	2	4	1	2
30	3	2	1	2
30	3	5	1	3
30	0	4	4	20
30	3	3	1	1
30	5	0	3	18
30	1	2	3	10
30	4	2	1	2
30	4	4	1	1
30	2	5	1	2
30	4	5	1	2
30	3	1	2	11
30	3	0	3	19
30	5	4	1	2
30	1	1	1	5
30	1	3	3	10
30	0	3	4	19
30	4	1	2	11
30	0	2	4	18
30	4	3	1	3
30	4	0	4	20
30	1	0	2	12
30	0	0	1	4
30	5	5	1	2
30	2	3	1	2
30	5	3	1	3
30	2	2	1	1
30	1	4	3	10
30	2	1	2	10
31	5	1	1	9
31	1	5	2	9
31	4	1	2	11
31	2	0	3	18
31	2	4	1	2
31	2	1	2	10
31	2	3	1	2
31	4	2	1	2
31	5	2	1	2
31	1	4	3	10
31	4	3	1	3
31	2	2	1	1
31	1	3	3	10
31	0	0	1	4
31	5	3	1	3
31	3	3	1	1
31	3	4	1	4
31	0	1	2	12
31	0	2	4	18
31	3	2	1	2
31	3	5	1	3
31	0	3	4	19
31	5	4	1	2
31	4	4	1	1
31	5	5	1	2
31	3	1	2	11
31	0	4	4	20
31	4	0	4	20
31	4	5	1	2
31	1	0	2	12
31	3	0	3	19
31	1	1	1	5
31	2	5	1	2
31	5	0	3	18
31	0	5	4	18
31	1	2	3	10
32	1	2	3	10
32	1	4	3	11
32	0	5	4	18
32	2	5	1	2
32	1	0	2	12
32	2	2	1	1
32	1	3	3	11
32	2	4	1	2
32	2	1	2	10
32	2	3	1	2
32	2	0	3	18
32	1	5	3	9
32	1	1	1	9
32	0	0	1	3
32	5	0	3	18
32	5	3	1	3
32	5	5	1	2
32	5	2	1	2
32	5	1	2	9
32	0	2	4	18
32	0	3	4	19
32	0	1	2	12
32	4	5	1	2
32	4	4	1	1
32	4	3	1	3
32	4	2	1	2
32	4	1	2	12
32	4	0	4	21
32	3	5	1	3
32	5	4	1	2
32	3	3	1	1
32	3	0	3	19
32	0	4	5	20
32	3	2	1	2
32	3	4	2	4
32	3	1	2	11
33	2	4	1	2
33	2	0	3	18
33	3	0	3	19
33	2	5	1	2
33	1	1	1	9
33	0	0	1	3
33	1	5	3	9
33	4	4	1	1
33	0	4	5	20
33	4	0	4	21
33	3	1	2	11
33	2	2	1	1
33	5	1	2	9
33	0	5	4	18
33	1	0	2	12
33	5	3	1	3
33	4	1	2	12
33	3	4	2	4
33	1	4	3	11
33	2	3	1	2
33	5	4	1	2
33	3	3	1	1
33	0	2	4	18
33	5	5	1	2
33	3	5	1	3
33	5	2	1	2
33	1	3	3	11
33	5	0	3	18
33	0	3	4	19
33	4	2	1	2
33	2	1	2	10
33	4	3	1	3
33	4	5	1	2
33	3	2	1	2
33	1	2	3	10
33	0	1	2	12
34	2	5	1	2
34	2	3	1	2
34	5	2	1	2
34	4	4	1	1
34	5	1	2	9
34	4	3	1	3
34	5	3	1	3
34	0	3	4	19
34	4	5	1	2
34	5	0	3	18
34	3	3	1	1
34	3	0	3	19
34	3	4	2	4
34	0	1	2	12
34	2	4	1	2
34	2	0	3	18
34	3	2	1	2
34	3	5	1	3
34	0	5	4	18
34	1	4	3	11
34	4	0	4	21
34	2	1	2	10
34	5	4	1	2
34	0	2	4	18
34	1	0	2	12
34	3	1	2	11
34	1	5	3	9
34	0	0	1	3
34	2	2	1	1
34	4	2	1	2
34	5	5	1	2
34	1	2	3	10
34	1	1	1	9
34	1	3	3	11
34	4	1	2	12
34	0	4	5	20
35	5	0	3	18
35	4	2	1	2
35	0	1	2	12
35	1	3	3	11
35	0	4	5	20
35	2	4	1	2
35	5	3	1	3
35	4	3	1	3
35	2	3	1	2
35	2	2	1	1
35	0	5	4	18
35	1	0	2	12
35	1	1	1	9
35	2	1	2	10
35	2	0	3	18
35	4	5	1	2
35	1	2	3	10
35	5	2	1	2
35	1	5	3	9
35	1	4	3	11
35	3	0	3	19
35	4	4	1	1
35	2	5	1	2
35	3	1	2	11
35	4	1	2	12
35	5	5	1	2
35	4	0	4	21
35	0	0	1	3
35	3	5	1	3
35	5	1	2	9
35	0	2	4	18
35	3	4	2	4
35	5	4	1	2
35	3	3	1	1
35	3	2	1	2
35	0	3	4	19
36	5	1	2	9
36	3	5	1	3
36	5	0	3	18
36	5	4	1	2
36	0	3	4	19
36	4	4	1	1
36	0	1	2	12
36	4	5	1	2
36	4	1	2	12
36	5	2	1	2
36	5	3	1	3
36	0	0	1	3
36	4	3	2	4
36	5	5	1	2
36	4	0	4	21
36	4	2	1	2
36	2	3	1	2
36	0	5	4	19
36	1	0	2	12
36	1	1	1	2
36	1	2	3	10
36	1	3	3	10
36	1	4	3	11
36	1	5	2	9
36	2	0	3	18
36	2	1	2	11
36	2	2	1	1
36	3	4	2	4
36	3	1	2	11
36	2	4	1	2
36	3	3	1	1
36	2	5	1	2
36	0	2	4	18
36	0	4	4	20
36	3	2	1	2
36	3	0	3	19
37	3	2	1	2
37	5	1	2	9
37	5	2	1	2
37	4	0	4	21
37	5	3	1	3
37	4	2	1	2
37	5	4	1	2
37	3	5	1	3
37	3	4	2	4
37	3	3	1	1
37	4	3	2	4
37	4	1	2	12
37	1	1	1	2
37	5	5	1	2
37	1	2	3	10
37	3	0	3	19
37	1	3	3	10
37	0	0	1	3
37	4	5	1	2
37	1	4	3	11
37	0	5	4	19
37	4	4	1	1
37	5	0	3	18
37	2	5	1	2
37	1	5	2	9
37	0	3	4	19
37	2	3	1	2
37	3	1	2	11
37	0	2	4	18
37	2	2	1	1
37	0	4	4	20
37	2	4	1	2
37	1	0	2	12
37	2	1	2	11
37	2	0	3	18
37	0	1	2	12
38	4	3	2	4
38	4	5	1	2
38	2	3	1	2
38	1	1	1	2
38	4	4	1	1
38	0	4	4	20
38	4	0	4	21
38	4	2	1	2
38	3	0	3	19
38	3	1	2	11
38	1	0	2	12
38	1	3	3	10
38	1	2	3	10
38	3	2	1	2
38	3	3	1	1
38	0	0	1	3
38	3	4	2	4
38	2	4	1	2
38	1	4	3	11
38	3	5	1	3
38	0	5	4	19
38	0	1	2	12
38	4	1	2	12
38	1	5	2	9
38	2	0	3	18
38	2	2	1	1
38	5	3	1	3
38	2	5	1	2
38	5	2	1	2
38	0	3	4	19
38	0	2	4	18
38	5	4	1	2
38	5	1	2	9
38	5	5	1	2
38	2	1	2	11
38	5	0	3	18
39	3	4	2	4
39	2	4	1	2
39	5	4	1	2
39	4	4	1	1
39	5	3	1	3
39	2	5	1	2
39	4	1	2	12
39	0	1	2	12
39	0	4	4	20
39	3	0	3	19
39	3	1	2	11
39	4	0	4	21
