T	Origin	Destination	TripTime	Distance
11	2	1	1	3
11	3	1	1	3
11	1	2	1	3
11	2	3	1	6
11	3	2	1	5
11	0	1	2	18
11	3	3	0	1
11	2	2	0	1
11	0	0	1	4
11	1	1	0	1
11	3	0	3	20
11	0	2	2	20
11	1	0	2	17
11	2	0	2	18
11	0	3	3	22
11	1	3	1	3
12	1	1	1	2
12	0	0	1	3
12	1	2	1	3
12	2	2	0	1
12	0	1	2	18
12	2	0	2	18
12	2	3	1	6
12	2	1	1	3
12	3	3	0	1
12	0	2	2	18
12	1	0	2	18
12	3	0	2	21
12	0	3	2	20
12	1	3	1	4
13	1	2	1	3
13	1	3	1	4
13	0	2	2	18
13	2	3	1	6
13	2	0	2	18
13	2	1	1	3
13	2	2	0	1
13	3	0	2	21
13	3	3	0	1
13	1	0	2	18
13	1	1	1	2
13	0	0	1	3
13	0	3	2	20
13	0	1	2	18
14	2	2	0	1
14	2	0	2	18
14	1	2	1	3
14	3	0	2	21
14	1	0	2	18
14	3	3	0	1
14	1	3	1	4
14	2	1	1	3
14	1	1	1	2
14	2	3	1	6
14	0	2	2	18
14	0	3	2	20
14	0	0	1	3
14	0	1	2	18
15	1	0	2	18
15	1	3	1	4
15	2	3	1	6
15	2	1	1	3
15	0	1	2	18
15	0	2	2	18
15	0	0	1	3
15	3	3	0	1
15	1	2	1	3
15	3	0	2	21
15	2	2	0	1
15	0	3	2	20
15	2	0	2	18
15	1	1	1	2
16	1	2	1	3
16	2	0	2	18
16	2	2	0	1
16	1	1	1	1
16	3	0	2	20
16	3	2	2	6
16	0	0	1	4
16	3	3	0	1
16	1	3	1	3
16	0	2	2	18
16	1	0	2	18
16	3	1	1	4
16	0	1	2	18
16	2	1	1	3
16	0	3	2	21
16	2	3	1	8
17	3	3	0	1
17	1	1	1	1
17	0	0	1	4
17	3	2	2	6
17	2	3	1	8
17	3	1	1	4
17	3	0	2	20
17	1	3	1	3
17	2	2	0	1
17	0	1	2	18
17	0	3	2	21
17	0	2	2	18
17	2	0	2	18
17	1	2	1	3
17	1	0	2	18
17	2	1	1	3
18	2	0	2	18
18	3	1	1	4
18	3	2	2	6
18	2	1	1	3
18	1	1	1	1
18	1	0	2	18
18	2	3	1	8
18	2	2	0	1
18	3	3	0	1
18	0	1	2	18
18	3	0	2	20
18	1	2	1	3
18	0	0	1	4
18	0	3	2	21
18	1	3	1	3
18	0	2	2	18
19	3	1	1	4
19	3	3	0	1
19	0	2	2	18
19	1	3	1	3
19	2	1	1	3
19	0	3	2	21
19	2	3	1	8
19	1	0	2	18
19	0	0	1	4
19	1	2	1	3
19	1	1	1	1
19	3	0	2	20
19	2	2	0	1
19	3	2	2	6
19	2	0	2	18
19	0	1	2	18
20	2	1	1	3
20	1	1	0	1
20	2	3	1	6
20	3	2	1	5
20	2	0	2	18
20	3	1	1	3
20	0	1	3	18
20	3	0	3	21
20	0	3	2	21
20	2	2	0	0
20	1	3	1	3
20	0	2	3	19
20	1	0	2	19
20	3	3	0	1
20	0	0	1	3
20	1	2	1	3
21	0	2	3	19
21	1	3	1	3
21	0	3	2	21
21	3	0	3	21
21	1	0	2	19
21	2	3	1	6
21	2	0	2	18
21	1	2	1	3
21	1	1	0	1
21	3	3	0	1
21	3	2	1	5
21	0	1	3	18
21	0	0	1	3
21	3	1	1	3
21	2	2	0	0
21	2	1	1	3
22	0	1	3	18
22	2	3	1	6
22	0	3	2	21
22	1	1	0	1
22	3	2	1	5
22	1	0	2	19
22	0	0	1	3
22	3	1	1	3
22	2	1	1	3
22	3	0	3	21
22	0	2	3	19
22	2	0	2	18
22	1	2	1	3
22	1	3	1	3
22	2	2	0	0
22	3	3	0	1
23	3	0	3	21
23	0	3	2	21
23	1	2	1	3
23	2	1	1	3
23	3	3	0	1
23	1	1	0	1
23	3	2	1	5
23	2	0	2	18
23	0	2	3	19
23	1	3	1	3
23	3	1	1	3
23	0	0	1	3
23	2	2	0	0
23	0	1	3	18
23	1	0	2	19
23	2	3	1	6
24	1	0	2	17
24	2	3	2	7
24	2	0	2	18
24	0	1	3	18
24	0	3	4	20
24	3	0	3	20
24	2	1	1	3
24	0	2	3	19
24	2	2	2	10
24	3	1	1	3
24	1	3	1	3
24	3	3	0	1
24	3	2	1	5
24	1	1	0	1
24	1	2	1	3
24	0	0	1	3
25	2	0	2	18
25	1	3	1	3
25	3	1	1	3
25	3	2	1	5
25	3	0	3	20
25	0	2	3	19
25	0	3	4	20
25	1	2	1	3
25	0	0	1	3
25	3	3	0	1
25	1	0	2	17
25	1	1	0	1
25	2	1	1	3
25	2	2	2	10
25	2	3	2	7
25	0	1	3	18
26	1	0	2	17
26	1	1	0	1
26	1	2	1	3
26	0	3	4	20
26	2	3	2	7
26	3	3	0	1
26	1	3	1	3
26	0	2	3	19
26	3	2	1	5
26	0	1	3	18
26	2	0	2	18
26	2	2	2	10
26	3	0	3	20
26	0	0	1	3
26	3	1	1	3
26	2	1	1	3
27	2	1	1	3
27	2	0	2	18
27	0	1	3	18
27	1	2	1	3
27	0	3	4	20
27	2	2	2	10
27	3	2	1	5
27	3	3	0	1
27	1	0	2	17
27	1	3	1	3
27	1	1	0	1
27	0	2	3	19
27	2	3	2	7
27	0	0	1	3
27	3	0	3	20
27	3	1	1	3
28	1	2	1	3
28	0	0	1	4
28	1	0	3	18
28	3	1	1	3
28	3	2	1	6
28	2	0	3	18
28	3	0	3	21
28	2	1	1	3
28	0	3	4	20
28	2	3	2	6
28	2	2	1	2
28	1	1	0	1
28	3	3	1	3
28	0	2	4	18
28	1	3	1	3
28	0	1	4	18
29	1	2	1	3
29	0	3	4	20
29	2	0	3	18
29	2	1	1	3
29	0	0	1	4
29	2	2	1	2
29	1	0	3	18
29	3	0	3	21
29	2	3	2	6
29	3	2	1	6
29	3	1	1	3
29	1	1	0	1
29	0	2	4	18
29	1	3	1	3
29	0	1	4	18
29	3	3	1	3
30	3	2	1	6
30	0	2	4	18
30	3	1	1	3
30	0	0	1	4
30	0	1	4	18
30	2	1	1	3
30	2	0	3	18
30	2	2	1	2
30	3	3	1	3
30	1	1	0	1
30	2	3	2	6
30	3	0	3	21
30	1	2	1	3
30	0	3	4	20
30	1	0	3	18
30	1	3	1	3
31	2	3	2	6
31	2	1	1	3
31	0	1	4	18
31	3	2	1	6
31	2	2	1	2
31	3	0	3	21
31	1	1	0	1
31	2	0	3	18
31	0	2	4	18
31	1	2	1	3
31	3	1	1	3
31	1	0	3	18
31	3	3	1	3
31	0	3	4	20
31	1	3	1	3
31	0	0	1	4
32	3	2	2	8
32	3	1	1	3
32	0	1	4	19
32	1	2	1	3
32	1	3	1	3
32	3	3	1	1
32	2	2	1	2
32	3	0	3	21
32	2	0	3	18
32	0	2	4	19
32	1	0	3	18
32	1	1	1	1
32	2	1	1	3
32	0	3	4	20
32	0	0	1	3
32	2	3	2	6
33	3	1	1	3
33	2	2	1	2
33	0	1	4	19
33	2	1	1	3
33	3	2	2	8
33	3	0	3	21
33	1	3	1	3
33	1	2	1	3
33	0	3	4	20
33	0	2	4	19
33	2	3	2	6
33	2	0	3	18
33	1	1	1	1
33	3	3	1	1
33	0	0	1	3
33	1	0	3	18
34	2	0	3	18
34	1	1	1	1
34	2	3	2	6
34	3	1	1	3
34	0	1	4	19
34	1	0	3	18
34	2	1	1	3
34	1	3	1	3
34	0	3	4	20
34	0	0	1	3
34	0	2	4	19
34	2	2	1	2
34	3	2	2	8
34	3	0	3	21
34	1	2	1	3
34	3	3	1	1
35	1	3	1	3
35	2	2	1	2
35	1	1	1	1
35	3	2	2	8
35	3	0	3	21
35	0	1	4	19
35	3	3	1	1
35	1	2	1	3
35	2	0	3	18
35	0	0	1	3
35	2	1	1	3
35	0	2	4	19
35	2	3	2	6
35	1	0	3	18
35	3	1	1	3
35	0	3	4	20
36	1	1	1	2
36	1	0	3	18
36	1	2	1	3
36	1	3	1	3
36	0	1	4	18
36	0	2	4	19
36	2	0	3	19
36	0	0	1	3
36	2	1	1	3
36	2	2	0	1
36	3	3	1	1
36	2	3	2	7
36	3	0	3	22
36	3	1	1	3
36	0	3	4	21
36	3	2	2	7
37	3	1	1	3
37	1	3	1	3
37	2	2	0	1
37	2	0	3	19
37	2	1	1	3
37	0	3	4	21
37	3	0	3	22
37	0	1	4	18
37	3	2	2	7
37	1	2	1	3
37	0	2	4	19
37	3	3	1	1
37	1	1	1	2
37	1	0	3	18
37	0	0	1	3
37	2	3	2	7
38	0	1	4	18
38	3	3	1	1
38	0	2	4	19
38	1	3	1	3
38	3	1	1	3
38	3	0	3	22
38	0	3	4	21
38	1	0	3	18
38	2	3	2	7
38	2	2	0	1
38	2	1	1	3
38	1	1	1	2
38	1	2	1	3
38	3	2	2	7
38	2	0	3	19
38	0	0	1	3
39	1	3	1	3
39	0	0	1	3
39	1	2	1	3
39	2	2	0	1
39	2	3	2	7
39	0	3	4	21
39	2	0	3	19
39	0	1	4	18
39	3	1	1	3
39	2	1	1	3
39	1	0	3	18
39	1	1	1	2
39	3	2	2	7
39	3	3	1	1
39	0	2	4	19
39	3	0	3	22
40	3	2	2	7
40	3	1	1	3
40	0	3	4	20
40	0	0	1	4
40	3	0	3	21
40	1	0	3	18
40	1	2	1	3
40	1	1	1	2
40	2	3	2	7
40	2	1	1	3
40	2	0	3	18
40	0	2	4	20
40	2	2	1	1
40	0	1	4	19
40	1	3	2	3
40	3	3	1	3
41	2	3	2	7
41	0	3	4	20
41	2	1	1	3
41	0	2	4	20
41	3	3	1	3
41	1	2	1	3
41	3	2	2	7
41	1	3	2	3
41	0	1	4	19
41	3	1	1	3
41	3	0	3	21
41	0	0	1	4
41	2	0	3	18
41	1	0	3	18
41	2	2	1	1
41	1	1	1	2
42	0	0	1	4
42	2	0	3	18
42	1	0	3	18
42	3	0	3	21
42	0	1	4	19
42	1	1	1	2
42	3	2	2	7
42	0	2	4	20
42	3	1	1	3
42	2	1	1	3
42	3	3	1	3
42	0	3	4	20
42	2	2	1	1
42	2	3	2	7
42	1	3	2	3
42	1	2	1	3
43	0	2	4	20
43	1	2	1	3
43	3	1	1	3
43	3	0	3	21
43	2	2	1	1
43	2	0	3	18
43	1	3	2	3
43	3	3	1	3
43	2	3	2	7
43	0	1	4	19
43	1	0	3	18
43	0	3	4	20
43	3	2	2	7
43	1	1	1	2
43	2	1	1	3
43	0	0	1	4
44	1	1	1	2
44	1	3	1	3
44	3	0	4	21
44	3	3	1	2
44	2	0	3	18
44	2	2	1	2
44	3	2	2	7
44	0	0	1	3
44	2	1	1	3
44	2	3	2	7
44	0	2	4	19
44	1	0	3	18
44	1	2	2	3
44	0	1	4	18
44	3	1	2	3
44	0	3	4	20
45	0	3	4	20
45	1	1	1	2
45	1	0	3	18
45	1	2	2	3
45	0	2	4	19
45	3	2	2	7
45	3	3	1	2
45	2	1	1	3
45	3	1	2	3
45	2	3	2	7
45	0	0	1	3
45	2	0	3	18
45	1	3	1	3
45	3	0	4	21
45	0	1	4	18
45	2	2	1	2
46	0	2	4	19
46	0	0	1	3
46	3	2	2	7
46	2	0	3	18
46	3	1	2	3
46	3	0	4	21
46	2	3	2	7
46	0	3	4	20
46	2	1	1	3
46	3	3	1	2
46	1	2	2	3
46	1	3	1	3
46	0	1	4	18
46	1	1	1	2
46	2	2	1	2
46	1	0	3	18
47	2	0	3	18
47	1	1	1	2
47	0	1	4	18
47	3	1	2	3
47	1	2	2	3
47	3	0	4	21
47	3	2	2	7
47	1	0	3	18
47	0	2	4	19
47	1	3	1	3
47	0	3	4	20
47	2	2	1	2
47	3	3	1	2
47	2	1	1	3
47	0	0	1	3
47	2	3	2	7
48	1	2	2	3
48	0	3	4	20
48	3	2	2	7
48	1	1	1	1
48	2	1	1	3
48	2	0	4	18
48	2	3	2	7
48	0	1	4	18
48	3	0	4	21
48	1	3	1	3
48	3	3	0	1
48	0	2	4	19
48	0	0	1	4
48	3	1	1	3
48	2	2	1	1
48	1	0	4	18
49	3	0	4	21
49	1	0	4	18
49	0	1	4	18
49	3	1	1	3
49	2	1	1	3
49	0	2	4	19
49	1	2	2	3
49	0	0	1	4
49	3	3	0	1
49	1	3	1	3
49	2	3	2	7
49	3	2	2	7
49	2	0	4	18
49	1	1	1	1
49	0	3	4	20
49	2	2	1	1
50	1	3	1	3
50	1	1	1	1
50	1	2	2	3
50	2	0	4	18
50	3	2	2	7
50	3	3	0	1
50	1	0	4	18
50	2	1	1	3
50	0	3	4	20
50	0	1	4	18
50	3	1	1	3
50	0	2	4	19
50	3	0	4	21
50	0	0	1	4
50	2	2	1	1
50	2	3	2	7
51	3	1	1	3
51	2	3	2	7
51	1	0	4	18
51	2	2	1	1
51	1	3	1	3
51	3	2	2	7
51	1	2	2	3
51	0	1	4	18
51	0	0	1	4
51	0	3	4	20
51	1	1	1	1
51	0	2	4	19
51	3	0	4	21
51	2	0	4	18
51	3	3	0	1
51	2	1	1	3
52	1	1	1	1
52	2	1	2	3
52	2	2	1	1
52	1	2	2	3
52	0	0	1	3
52	3	1	1	3
52	3	0	4	21
52	2	0	4	18
52	0	1	4	18
52	1	0	4	18
52	0	2	4	18
52	3	3	1	1
52	0	3	4	20
52	3	2	2	7
52	2	3	3	6
52	1	3	1	3
53	3	2	2	7
53	1	2	2	3
53	3	3	1	1
53	2	2	1	1
53	3	1	1	3
53	2	1	2	3
53	1	3	1	3
53	0	2	4	18
53	2	0	4	18
53	1	0	4	18
53	1	1	1	1
53	0	3	4	20
53	2	3	3	6
53	0	0	1	3
53	0	1	4	18
53	3	0	4	21
54	1	0	4	18
54	3	1	1	3
54	1	2	2	3
54	1	1	1	1
54	1	3	1	3
54	3	0	4	21
54	3	2	2	7
54	2	2	1	1
54	2	0	4	18
54	3	3	1	1
54	0	1	4	18
54	0	2	4	18
54	2	1	2	3
54	2	3	3	6
54	0	0	1	3
54	0	3	4	20
55	2	3	3	6
55	0	0	1	3
55	1	0	4	18
55	2	2	1	1
55	1	2	2	3
55	1	3	1	3
55	0	1	4	18
55	2	1	2	3
55	1	1	1	1
55	3	0	4	21
55	0	2	4	18
55	0	3	4	20
55	3	2	2	7
55	3	3	1	1
55	3	1	1	3
55	2	0	4	18
56	0	0	1	3
56	0	1	4	18
56	2	0	4	18
56	3	1	1	3
56	2	2	1	2
56	1	1	1	1
56	1	3	1	3
56	1	2	1	3
56	2	3	2	6
56	3	0	5	21
56	1	0	4	18
56	2	1	1	3
56	0	3	4	20
56	0	2	4	19
56	3	2	2	7
56	3	3	1	3
57	1	2	1	3
57	1	3	1	3
57	0	2	4	19
57	1	1	1	1
57	0	0	1	3
57	3	3	1	3
57	3	0	5	21
57	1	0	4	18
57	2	3	2	6
57	2	0	4	18
57	2	2	1	2
57	0	3	4	20
57	3	2	2	7
57	3	1	1	3
57	0	1	4	18
57	2	1	1	3
58	3	2	2	7
58	2	0	4	18
58	1	3	1	3
58	3	1	1	3
58	0	1	4	18
58	0	0	1	3
58	3	3	1	3
58	2	1	1	3
58	1	2	1	3
58	3	0	5	21
58	2	3	2	6
58	0	2	4	19
58	1	1	1	1
58	1	0	4	18
58	0	3	4	20
58	2	2	1	2
59	1	0	4	18
59	2	1	1	3
59	1	3	1	3
59	0	1	4	18
59	3	2	2	7
59	1	2	1	3
59	1	1	1	1
59	3	3	1	3
59	0	3	4	20
59	3	1	1	3
59	2	3	2	6
59	0	0	1	3
59	2	0	4	18
59	3	0	5	21
59	2	2	1	2
59	0	2	4	19
60	1	1	1	1
60	3	3	1	3
60	0	1	4	18
60	1	3	1	3
60	2	1	1	3
60	2	2	0	1
60	0	3	4	20
60	2	3	2	7
60	0	2	4	18
60	2	0	5	18
60	0	0	1	4
60	3	1	1	3
60	3	0	5	21
60	3	2	2	7
60	1	0	5	17
60	1	2	1	3
61	2	2	0	1
61	0	2	4	18
61	1	3	1	3
61	3	2	2	7
61	0	0	1	4
61	0	1	4	18
61	2	0	5	18
61	2	1	1	3
61	1	2	1	3
61	3	0	5	21
61	1	0	5	17
61	1	1	1	1
61	3	3	1	3
61	0	3	4	20
61	2	3	2	7
61	3	1	1	3
62	3	0	5	21
62	1	1	1	1
62	2	0	5	18
62	3	2	2	7
62	1	3	1	3
62	2	2	0	1
62	3	3	1	3
62	1	2	1	3
62	2	3	2	7
62	1	0	5	17
62	0	3	4	20
62	0	2	4	18
62	0	0	1	4
62	2	1	1	3
62	3	1	1	3
62	0	1	4	18
63	1	0	5	17
63	0	3	4	20
63	2	0	5	18
63	1	3	1	3
63	1	2	1	3
63	2	2	0	1
63	1	1	1	1
63	2	3	2	7
63	3	3	1	3
63	2	1	1	3
63	0	1	4	18
63	3	2	2	7
63	0	0	1	4
63	3	0	5	21
63	3	1	1	3
63	0	2	4	18
64	0	3	4	21
64	1	0	5	18
64	0	0	1	3
64	1	2	1	3
64	3	0	5	20
64	1	3	1	3
64	2	0	5	18
64	2	1	1	3
64	2	2	1	2
64	2	3	2	6
64	1	1	1	1
64	3	1	1	3
64	0	2	4	18
64	0	1	4	18
64	3	3	0	1
64	3	2	2	7
65	1	2	1	3
65	2	3	2	6
65	1	0	5	18
65	2	2	1	2
65	2	0	5	18
65	0	3	4	21
65	1	1	1	1
65	3	2	2	7
65	3	0	5	20
65	1	3	1	3
65	3	3	0	1
65	0	2	4	18
65	3	1	1	3
65	2	1	1	3
65	0	1	4	18
65	0	0	1	3
66	3	2	2	7
66	2	1	1	3
66	1	1	1	1
66	3	1	1	3
66	0	0	1	3
66	1	3	1	3
66	2	0	5	18
66	0	1	4	18
66	3	0	5	20
66	2	3	2	6
66	3	3	0	1
66	1	0	5	18
66	2	2	1	2
66	0	3	4	21
66	1	2	1	3
66	0	2	4	18
67	2	2	1	2
67	3	1	1	3
67	0	1	4	18
67	2	1	1	3
67	2	0	5	18
67	0	0	1	3
67	1	0	5	18
67	3	3	0	1
67	1	3	1	3
67	0	2	4	18
67	3	0	5	20
67	1	1	1	1
67	0	3	4	21
67	1	2	1	3
67	3	2	2	7
67	2	3	2	6
68	2	0	4	18
68	1	3	1	3
68	2	2	1	2
68	2	1	1	3
68	2	3	2	7
68	1	1	1	1
68	1	2	1	3
68	3	3	0	1
68	3	2	2	7
68	1	0	5	18
68	0	0	1	3
68	0	2	4	19
68	0	3	4	20
68	3	0	4	20
68	3	1	1	3
68	0	1	3	18
69	1	1	1	1
69	1	2	1	3
69	0	0	1	3
69	3	3	0	1
69	2	3	2	7
69	1	0	5	18
69	2	1	1	3
69	2	2	1	2
69	3	0	4	20
69	1	3	1	3
69	2	0	4	18
69	0	1	3	18
69	3	2	2	7
69	0	2	4	19
69	0	3	4	20
69	3	1	1	3
70	0	1	3	18
70	3	3	0	1
70	1	3	1	3
70	1	0	5	18
70	0	2	4	19
70	0	0	1	3
70	1	1	1	1
70	2	2	1	2
70	1	2	1	3
70	2	0	4	18
70	3	1	1	3
70	2	1	1	3
70	0	3	4	20
70	2	3	2	7
70	3	2	2	7
70	3	0	4	20
71	2	2	1	2
71	3	1	1	3
71	3	2	2	7
71	2	1	1	3
71	3	3	0	1
71	2	0	4	18
71	1	0	5	18
71	0	3	4	20
71	1	3	1	3
71	2	3	2	7
71	0	2	4	19
71	0	1	3	18
71	0	0	1	3
71	1	1	1	1
71	3	0	4	20
71	1	2	1	3
72	0	2	3	19
72	2	2	0	1
72	2	1	1	3
72	0	3	3	20
72	1	3	1	3
72	0	0	1	4
72	3	0	4	20
72	3	2	2	7
72	1	2	1	3
72	3	3	0	1
72	2	3	2	6
72	1	0	4	18
72	0	1	3	18
72	1	1	1	1
72	2	0	4	18
72	3	1	1	3
73	2	1	1	3
73	0	1	3	18
73	1	2	1	3
73	2	0	4	18
73	2	2	0	1
73	1	3	1	3
73	1	0	4	18
73	3	3	0	1
73	3	0	4	20
73	1	1	1	1
73	3	2	2	7
73	3	1	1	3
73	0	2	3	19
73	2	3	2	6
73	0	3	3	20
73	0	0	1	4
74	3	1	1	3
74	2	0	4	18
74	2	1	1	3
74	3	0	4	20
74	0	0	1	4
74	1	1	1	1
74	1	0	4	18
74	2	3	2	6
74	0	3	3	20
74	1	3	1	3
74	0	1	3	18
74	1	2	1	3
74	3	3	0	1
74	0	2	3	19
74	2	2	0	1
74	3	2	2	7
75	2	1	1	3
75	0	0	1	4
75	1	3	1	3
75	3	2	2	7
75	2	0	4	18
75	0	2	3	19
75	1	2	1	3
75	3	1	1	3
75	1	0	4	18
75	3	3	0	1
75	3	0	4	20
75	2	2	0	1
75	0	1	3	18
75	1	1	1	1
75	2	3	2	6
75	0	3	3	20
76	2	3	2	6
76	1	1	0	1
76	1	3	1	3
76	2	0	3	19
76	0	1	3	18
76	1	2	1	3
76	2	2	0	1
76	3	3	1	1
76	3	0	3	21
76	0	2	3	19
76	3	1	1	3
76	1	0	3	18
76	0	3	3	20
76	0	0	1	3
76	3	2	2	7
76	2	1	1	3
77	1	0	3	18
77	2	2	0	1
77	0	0	1	3
77	2	1	1	3
77	1	3	1	3
77	2	3	2	6
77	3	3	1	1
77	3	0	3	21
77	3	1	1	3
77	1	1	0	1
77	1	2	1	3
77	0	3	3	20
77	3	2	2	7
77	0	2	3	19
77	2	0	3	19
77	0	1	3	18
78	2	2	0	1
78	0	1	3	18
78	3	1	1	3
78	1	3	1	3
78	0	0	1	3
78	2	1	1	3
78	3	2	2	7
78	3	0	3	21
78	2	0	3	19
78	2	3	2	6
78	3	3	1	1
78	1	1	0	1
78	0	2	3	19
78	1	0	3	18
78	0	3	3	20
78	1	2	1	3
79	3	2	2	7
79	0	2	3	19
79	2	0	3	19
79	2	1	1	3
79	3	0	3	21
79	1	3	1	3
79	1	2	1	3
79	3	3	1	1
79	2	2	0	1
79	0	1	3	18
79	0	3	3	20
79	1	1	0	1
79	0	0	1	3
79	2	3	2	6
79	1	0	3	18
79	3	1	1	3
80	1	2	1	3
80	0	2	3	19
80	2	2	0	1
80	0	0	1	3
80	3	1	1	3
80	0	1	3	18
80	2	0	3	18
80	3	3	1	1
80	1	1	0	1
80	2	3	2	7
80	0	3	3	21
80	3	0	3	21
80	1	0	3	17
80	2	1	1	3
80	1	3	1	3
80	3	2	2	7
81	0	1	3	18
81	2	3	2	7
81	3	2	2	7
81	3	3	1	1
81	3	0	3	21
81	1	1	0	1
81	0	2	3	19
81	0	3	3	21
81	3	1	1	3
81	2	0	3	18
81	1	2	1	3
81	1	0	3	17
81	2	2	0	1
81	0	0	1	3
81	1	3	1	3
81	2	1	1	3
82	1	1	0	1
82	0	3	3	21
82	0	2	3	19
82	3	0	3	21
82	1	2	1	3
82	1	0	3	17
82	0	1	3	18
82	3	3	1	1
82	2	0	3	18
82	2	3	2	7
82	3	2	2	7
82	0	0	1	3
82	2	2	0	1
82	3	1	1	3
82	2	1	1	3
82	1	3	1	3
83	0	0	1	3
83	3	2	2	7
83	2	0	3	18
83	3	3	1	1
83	1	3	1	3
83	0	1	3	18
83	3	1	1	3
83	1	1	0	1
83	2	2	0	1
83	1	0	3	17
83	3	0	3	21
83	0	3	3	21
83	2	3	2	7
83	1	2	1	3
83	2	1	1	3
83	0	2	3	19
84	0	0	1	3
84	3	2	2	7
84	1	0	3	18
84	1	1	0	1
84	1	3	1	3
84	3	3	1	2
84	2	2	0	1
84	3	0	2	19
84	2	1	1	3
84	3	1	1	3
84	0	1	3	18
84	1	2	1	3
84	0	3	3	20
84	2	0	2	18
84	2	3	2	6
84	0	2	2	19
85	0	0	1	3
85	2	0	2	18
85	1	3	1	3
85	2	3	2	6
85	1	0	3	18
85	0	1	3	18
85	1	2	1	3
85	2	2	0	1
85	1	1	0	1
85	0	2	2	19
85	0	3	3	20
85	3	1	1	3
85	3	2	2	7
85	3	3	1	2
85	3	0	2	19
85	2	1	1	3
86	2	1	1	3
86	1	0	3	18
86	3	0	2	19
86	3	3	1	2
86	0	1	3	18
86	2	3	2	6
86	0	3	3	20
86	1	1	0	1
86	0	2	2	19
86	1	2	1	3
86	0	0	1	3
86	3	1	1	3
86	2	2	0	1
86	3	2	2	7
86	1	3	1	3
86	2	0	2	18
87	3	1	1	3
87	0	3	3	20
87	1	0	3	18
87	1	1	0	1
87	1	2	1	3
87	1	3	1	3
87	0	1	3	18
87	0	0	1	3
87	3	2	2	7
87	2	1	1	3
87	3	3	1	2
87	2	3	2	6
87	0	2	2	19
87	2	0	2	18
87	3	0	2	19
87	2	2	0	1
88	1	1	1	1
88	3	3	1	2
88	2	2	0	1
88	3	1	1	3
88	3	0	3	20
88	0	3	3	21
88	2	0	2	18
88	1	2	1	3
