T	Origin	Destination	Payoff	Type	Pickup	Region	Rate
6	1	0	55.81884615384615	Travel	1		
6	2	1	15.214976476738107	Travel	1		
6	2	3	19.653420245398774	Travel	1		
6	4	0	44.42714285714286	Travel	1		
6	0	4	65.84692098092643	Travel	1		
6	1	2	15.160153922542204	Travel	1		
6	3	2	19.561010452961675	Travel	1		
6	2	2	11.448898233809924	Travel	1		
6	1	1	12.45147266313933	Travel	1		
6	3	4	14.922610229276897	Travel	1		
6	3	0	57.1	Travel	1		
6	3	3	11.493049792531119	Travel	1		
6	0	0	14.394666666666666	Travel	1		
6	2	4	17.473134073441503	Travel	1		
6	4	3	14.948718446601942	Travel	1		
6	4	1	13.615072463768115	Travel	1		
6	4	2	15.112078431372549	Travel	1		
6	4	4	11.081325196163906	Travel	1		
7	4	3	14.948718446601942	Travel	1		
7	0	3	70.99885572139304	Travel	1		
7	3	4	14.922610229276897	Travel	1		
7	2	3	19.653420245398774	Travel	1		
7	1	3	12.617769092002405	Travel	1		
7	4	0	44.42714285714286	Travel	1		
7	3	1	12.068357810413886	Travel	1		
7	1	4	13.86571371927042	Travel	1		
7	0	0	14.394666666666666	Travel	1		
7	0	2	68.17569811320755	Travel	1		
7	2	0	73.09400000000001	Travel	1		
7	4	1	13.615072463768115	Travel	1		
7	2	1	15.214976476738107	Travel	1		
7	0	1	67.27459793814432	Travel	1		
7	4	2	15.112078431372549	Travel	1		
7	2	2	11.448898233809924	Travel	1		
7	0	4	65.84692098092643	Travel	1		
7	3	2	19.561010452961675	Travel	1		
7	2	4	17.473134073441503	Travel	1		
7	3	0	57.1	Travel	1		
7	4	4	11.081325196163906	Travel	1		
7	1	1	12.45147266313933	Travel	1		
7	1	2	15.160153922542204	Travel	1		
7	1	0	55.81884615384615	Travel	1		
7	3	3	11.493049792531119	Travel	1		
8	1	2	15.160153922542204	Travel	1		
8	0	4	65.84692098092643	Travel	1		
8	1	0	55.81884615384615	Travel	1		
8	1	3	12.617769092002405	Travel	1		
8	0	3	70.99885572139304	Travel	1		
8	0	2	68.17569811320755	Travel	1		
8	1	4	13.86571371927042	Travel	1		
8	0	0	14.394666666666666	Travel	1		
8	0	1	67.27459793814432	Travel	1		
8	1	1	12.45147266313933	Travel	1		
8	2	0	73.09400000000001	Travel	1		
8	2	1	15.214976476738107	Travel	1		
8	3	3	11.493049792531119	Travel	1		
8	3	4	14.922610229276897	Travel	1		
8	3	2	19.561010452961675	Travel	1		
8	3	1	12.068357810413886	Travel	1		
8	4	0	44.42714285714286	Travel	1		
8	4	1	13.615072463768115	Travel	1		
8	4	2	15.112078431372549	Travel	1		
8	4	3	14.948718446601942	Travel	1		
8	2	4	17.473134073441503	Travel	1		
8	4	4	11.081325196163906	Travel	1		
8	2	3	19.653420245398774	Travel	1		
8	3	0	57.1	Travel	1		
8	2	2	11.448898233809924	Travel	1		
9	0	2	68.17569811320755	Travel	1		
9	0	4	65.84692098092643	Travel	1		
9	1	0	55.81884615384615	Travel	1		
9	3	2	19.561010452961675	Travel	1		
9	3	3	11.493049792531119	Travel	1		
9	3	1	12.068357810413886	Travel	1		
9	4	3	14.948718446601942	Travel	1		
9	3	0	57.1	Travel	1		
9	3	4	14.922610229276897	Travel	1		
9	1	1	12.45147266313933	Travel	1		
9	2	4	17.473134073441503	Travel	1		
9	4	4	11.081325196163906	Travel	1		
9	1	2	15.160153922542204	Travel	1		
9	2	3	19.653420245398774	Travel	1		
9	2	1	15.214976476738107	Travel	1		
9	2	2	11.448898233809924	Travel	1		
9	0	3	70.99885572139304	Travel	1		
9	1	3	12.617769092002405	Travel	1		
9	4	2	15.112078431372549	Travel	1		
9	4	1	13.615072463768115	Travel	1		
9	2	0	73.09400000000001	Travel	1		
9	0	1	67.27459793814432	Travel	1		
9	1	4	13.86571371927042	Travel	1		
9	4	0	44.42714285714286	Travel	1		
9	0	0	14.394666666666666	Travel	1		
10	4	3	14.948718446601942	Travel	1		
10	2	4	17.473134073441503	Travel	1		
10	3	4	14.922610229276897	Travel	1		
10	4	1	13.615072463768115	Travel	1		
10	3	3	11.493049792531119	Travel	1		
10	4	0	44.42714285714286	Travel	1		
10	2	2	11.448898233809924	Travel	1		
10	2	1	15.214976476738107	Travel	1		
10	2	0	73.09400000000001	Travel	1		
10	4	2	15.112078431372549	Travel	1		
10	3	0	57.1	Travel	1		
10	2	3	19.653420245398774	Travel	1		
10	3	1	12.068357810413886	Travel	1		
10	3	2	19.561010452961675	Travel	1		
10	0	1	67.27459793814432	Travel	1		
10	1	0	55.81884615384615	Travel	1		
10	0	4	65.84692098092643	Travel	1		
10	1	1	12.45147266313933	Travel	1		
10	1	2	15.160153922542204	Travel	1		
10	0	2	68.17569811320755	Travel	1		
10	0	3	70.99885572139304	Travel	1		
10	1	3	12.617769092002405	Travel	1		
10	1	4	13.86571371927042	Travel	1		
10	4	4	11.081325196163906	Travel	1		
10	0	0	14.394666666666666	Travel	1		
11	3	4	14.922610229276897	Travel	1		
11	1	1	12.45147266313933	Travel	1		
11	4	3	14.948718446601942	Travel	1		
11	4	2	15.112078431372549	Travel	1		
11	4	1	13.615072463768115	Travel	1		
11	1	0	55.81884615384615	Travel	1		
11	4	4	11.081325196163906	Travel	1		
11	1	4	13.86571371927042	Travel	1		
11	0	4	65.84692098092643	Travel	1		
11	2	0	73.09400000000001	Travel	1		
11	1	2	15.160153922542204	Travel	1		
11	1	3	12.617769092002405	Travel	1		
11	3	2	19.561010452961675	Travel	1		
11	3	3	11.493049792531119	Travel	1		
11	2	1	15.214976476738107	Travel	1		
11	0	3	70.99885572139304	Travel	1		
11	2	2	11.448898233809924	Travel	1		
11	3	1	12.068357810413886	Travel	1		
11	0	0	14.394666666666666	Travel	1		
11	2	3	19.653420245398774	Travel	1		
11	4	0	44.42714285714286	Travel	1		
11	3	0	57.1	Travel	1		
11	0	2	68.17569811320755	Travel	1		
11	2	4	17.473134073441503	Travel	1		
11	0	1	67.27459793814432	Travel	1		
12	2	3	18.52414248021108	Travel	1		
12	0	2	57.42958333333333	Travel	1		
12	4	4	11.22414309484193	Travel	1		
12	0	4	56.182276422764225	Travel	1		
12	2	4	17.27869841269841	Travel	1		
12	3	1	11.72329140461216	Travel	1		
12	1	0	63.10944444444445	Travel	1		
12	3	0	41.75833333333333	Travel	1		
12	0	3	60.555975609756096	Travel	1		
12	0	0	11.955652173913045	Travel	1		
12	3	4	14.603117870722434	Travel	1		
12	4	3	14.567310924369748	Travel	1		
12	1	1	11.964608199273481	Travel	1		
12	2	1	14.262024029574862	Travel	1		
12	2	0	58.406666666666666	Travel	1		
12	4	0	58.348571428571425	Travel	1		
12	1	4	13.696659779614324	Travel	1		
12	3	3	10.160282685512367	Travel	1		
12	1	3	12.105051546391753	Travel	1		
12	2	2	11.03335453100159	Travel	1		
12	4	2	14.80739299610895	Travel	1		
12	4	1	13.098698347107439	Travel	1		
12	0	1	62.01663461538461	Travel	1		
12	3	2	18.160777777777778	Travel	1		
12	1	2	14.640963149078727	Travel	1		
13	3	0	41.75833333333333	Travel	1		
13	0	4	56.182276422764225	Travel	1		
13	4	4	11.22414309484193	Travel	1		
13	3	1	11.72329140461216	Travel	1		
13	1	0	63.10944444444445	Travel	1		
13	0	2	57.42958333333333	Travel	1		
13	1	1	11.964608199273481	Travel	1		
13	4	3	14.567310924369748	Travel	1		
13	4	2	14.80739299610895	Travel	1		
13	3	2	18.160777777777778	Travel	1		
13	2	1	14.262024029574862	Travel	1		
13	1	2	14.640963149078727	Travel	1		
13	4	1	13.098698347107439	Travel	1		
13	0	1	62.01663461538461	Travel	1		
13	1	3	12.105051546391753	Travel	1		
13	2	4	17.27869841269841	Travel	1		
13	1	4	13.696659779614324	Travel	1		
13	4	0	58.348571428571425	Travel	1		
13	3	4	14.603117870722434	Travel	1		
13	2	0	58.406666666666666	Travel	1		
13	0	0	11.955652173913045	Travel	1		
13	2	2	11.03335453100159	Travel	1		
13	3	3	10.160282685512367	Travel	1		
13	2	3	18.52414248021108	Travel	1		
13	0	3	60.555975609756096	Travel	1		
14	0	1	62.01663461538461	Travel	1		
14	3	0	41.75833333333333	Travel	1		
14	3	1	11.72329140461216	Travel	1		
14	1	4	13.696659779614324	Travel	1		
14	1	3	12.105051546391753	Travel	1		
14	3	2	18.160777777777778	Travel	1		
14	0	2	57.42958333333333	Travel	1		
14	1	2	14.640963149078727	Travel	1		
14	3	3	10.160282685512367	Travel	1		
14	0	0	11.955652173913045	Travel	1		
14	1	1	11.964608199273481	Travel	1		
14	4	3	14.567310924369748	Travel	1		
14	4	1	13.098698347107439	Travel	1		
14	0	3	60.555975609756096	Travel	1		
14	1	0	63.10944444444445	Travel	1		
14	3	4	14.603117870722434	Travel	1		
14	4	4	11.22414309484193	Travel	1		
14	0	4	56.182276422764225	Travel	1		
14	2	0	58.406666666666666	Travel	1		
14	4	2	14.80739299610895	Travel	1		
14	4	0	58.348571428571425	Travel	1		
14	2	4	17.27869841269841	Travel	1		
14	2	3	18.52414248021108	Travel	1		
14	2	2	11.03335453100159	Travel	1		
14	2	1	14.262024029574862	Travel	1		
15	4	0	58.348571428571425	Travel	1		
15	1	2	14.640963149078727	Travel	1		
15	1	0	63.10944444444445	Travel	1		
15	2	1	14.262024029574862	Travel	1		
15	0	0	11.955652173913045	Travel	1		
15	3	4	14.603117870722434	Travel	1		
15	2	2	11.03335453100159	Travel	1		
15	1	3	12.105051546391753	Travel	1		
15	4	1	13.098698347107439	Travel	1		
15	3	3	10.160282685512367	Travel	1		
15	3	2	18.160777777777778	Travel	1		
15	2	0	58.406666666666666	Travel	1		
15	2	4	17.27869841269841	Travel	1		
15	3	1	11.72329140461216	Travel	1		
15	1	4	13.696659779614324	Travel	1		
15	0	4	56.182276422764225	Travel	1		
15	0	3	60.555975609756096	Travel	1		
15	0	1	62.01663461538461	Travel	1		
15	1	1	11.964608199273481	Travel	1		
15	4	3	14.567310924369748	Travel	1		
15	3	0	41.75833333333333	Travel	1		
15	4	2	14.80739299610895	Travel	1		
15	2	3	18.52414248021108	Travel	1		
15	4	4	11.22414309484193	Travel	1		
15	0	2	57.42958333333333	Travel	1		
16	0	2	57.42958333333333	Travel	1		
16	2	0	58.406666666666666	Travel	1		
16	2	3	18.52414248021108	Travel	1		
16	1	1	11.964608199273481	Travel	1		
16	1	4	13.696659779614324	Travel	1		
16	2	1	14.262024029574862	Travel	1		
16	2	2	11.03335453100159	Travel	1		
16	0	0	11.955652173913045	Travel	1		
16	3	3	10.160282685512367	Travel	1		
16	1	2	14.640963149078727	Travel	1		
16	3	2	18.160777777777778	Travel	1		
16	3	4	14.603117870722434	Travel	1		
16	0	3	60.555975609756096	Travel	1		
16	3	0	41.75833333333333	Travel	1		
16	1	0	63.10944444444445	Travel	1		
16	4	3	14.567310924369748	Travel	1		
16	0	1	62.01663461538461	Travel	1		
16	4	4	11.22414309484193	Travel	1		
16	0	4	56.182276422764225	Travel	1		
16	4	0	58.348571428571425	Travel	1		
16	3	1	11.72329140461216	Travel	1		
16	4	2	14.80739299610895	Travel	1		
16	2	4	17.27869841269841	Travel	1		
16	1	3	12.105051546391753	Travel	1		
16	4	1	13.098698347107439	Travel	1		
17	2	2	11.03335453100159	Travel	1		
17	3	1	11.72329140461216	Travel	1		
17	3	2	18.160777777777778	Travel	1		
17	2	4	17.27869841269841	Travel	1		
17	1	4	13.696659779614324	Travel	1		
17	2	0	58.406666666666666	Travel	1		
17	2	3	18.52414248021108	Travel	1		
17	3	0	41.75833333333333	Travel	1		
17	2	1	14.262024029574862	Travel	1		
17	1	2	14.640963149078727	Travel	1		
17	3	3	10.160282685512367	Travel	1		
17	4	4	11.22414309484193	Travel	1		
17	4	3	14.567310924369748	Travel	1		
17	4	2	14.80739299610895	Travel	1		
17	4	1	13.098698347107439	Travel	1		
17	1	3	12.105051546391753	Travel	1		
17	0	0	11.955652173913045	Travel	1		
17	0	1	62.01663461538461	Travel	1		
17	0	2	57.42958333333333	Travel	1		
17	4	0	58.348571428571425	Travel	1		
17	3	4	14.603117870722434	Travel	1		
17	1	1	11.964608199273481	Travel	1		
17	0	4	56.182276422764225	Travel	1		
17	1	0	63.10944444444445	Travel	1		
17	0	3	60.555975609756096	Travel	1		
18	0	0	11.955652173913045	Travel	1		
18	0	3	60.555975609756096	Travel	1		
18	0	4	56.182276422764225	Travel	1		
18	2	1	14.262024029574862	Travel	1		
18	1	1	11.964608199273481	Travel	1		
18	2	2	11.03335453100159	Travel	1		
18	2	0	58.406666666666666	Travel	1		
18	1	2	14.640963149078727	Travel	1		
18	1	4	13.696659779614324	Travel	1		
18	2	3	18.52414248021108	Travel	1		
18	1	0	63.10944444444445	Travel	1		
18	1	3	12.105051546391753	Travel	1		
18	0	1	62.01663461538461	Travel	1		
18	4	1	13.098698347107439	Travel	1		
18	4	3	14.567310924369748	Travel	1		
18	4	4	11.22414309484193	Travel	1		
18	4	0	58.348571428571425	Travel	1		
18	3	4	14.603117870722434	Travel	1		
18	3	3	10.160282685512367	Travel	1		
18	4	2	14.80739299610895	Travel	1		
18	3	2	18.160777777777778	Travel	1		
18	3	1	11.72329140461216	Travel	1		
18	0	2	57.42958333333333	Travel	1		
18	3	0	41.75833333333333	Travel	1		
18	2	4	17.27869841269841	Travel	1		
19	2	4	17.27869841269841	Travel	1		
19	2	3	18.52414248021108	Travel	1		
19	1	1	11.964608199273481	Travel	1		
19	0	4	56.182276422764225	Travel	1		
19	2	2	11.03335453100159	Travel	1		
19	0	2	57.42958333333333	Travel	1		
19	1	4	13.696659779614324	Travel	1		
19	0	3	60.555975609756096	Travel	1		
19	2	1	14.262024029574862	Travel	1		
19	2	0	58.406666666666666	Travel	1		
19	1	2	14.640963149078727	Travel	1		
19	1	3	12.105051546391753	Travel	1		
19	0	1	62.01663461538461	Travel	1		
19	0	0	11.955652173913045	Travel	1		
19	3	0	41.75833333333333	Travel	1		
19	1	0	63.10944444444445	Travel	1		
19	4	1	13.098698347107439	Travel	1		
19	3	1	11.72329140461216	Travel	1		
19	3	2	18.160777777777778	Travel	1		
19	3	3	10.160282685512367	Travel	1		
19	3	4	14.603117870722434	Travel	1		
19	4	4	11.22414309484193	Travel	1		
19	4	0	58.348571428571425	Travel	1		
19	4	3	14.567310924369748	Travel	1		
19	4	2	14.80739299610895	Travel	1		
20	4	3	14.567310924369748	Travel	1		
20	4	4	11.22414309484193	Travel	1		
20	4	0	58.348571428571425	Travel	1		
20	3	4	14.603117870722434	Travel	1		
20	4	1	13.098698347107439	Travel	1		
20	3	1	11.72329140461216	Travel	1		
20	2	4	17.27869841269841	Travel	1		
20	3	0	41.75833333333333	Travel	1		
20	3	3	10.160282685512367	Travel	1		
20	3	2	18.160777777777778	Travel	1		
20	2	3	18.52414248021108	Travel	1		
20	4	2	14.80739299610895	Travel	1		
20	2	2	11.03335453100159	Travel	1		
20	1	2	14.640963149078727	Travel	1		
20	2	1	14.262024029574862	Travel	1		
20	0	2	57.42958333333333	Travel	1		
20	0	3	60.555975609756096	Travel	1		
20	0	0	11.955652173913045	Travel	1		
20	1	3	12.105051546391753	Travel	1		
20	0	4	56.182276422764225	Travel	1		
20	1	1	11.964608199273481	Travel	1		
20	2	0	58.406666666666666	Travel	1		
20	0	1	62.01663461538461	Travel	1		
20	1	0	63.10944444444445	Travel	1		
20	1	4	13.696659779614324	Travel	1		
21	4	2	14.80739299610895	Travel	1		
21	1	2	14.640963149078727	Travel	1		
21	1	1	11.964608199273481	Travel	1		
21	0	2	57.42958333333333	Travel	1		
21	0	4	56.182276422764225	Travel	1		
21	0	3	60.555975609756096	Travel	1		
21	4	4	11.22414309484193	Travel	1		
21	0	1	62.01663461538461	Travel	1		
21	0	0	11.955652173913045	Travel	1		
21	1	0	63.10944444444445	Travel	1		
21	4	3	14.567310924369748	Travel	1		
21	1	3	12.105051546391753	Travel	1		
21	1	4	13.696659779614324	Travel	1		
21	2	4	17.27869841269841	Travel	1		
21	2	3	18.52414248021108	Travel	1		
21	3	3	10.160282685512367	Travel	1		
21	3	4	14.603117870722434	Travel	1		
21	2	2	11.03335453100159	Travel	1		
21	4	0	58.348571428571425	Travel	1		
21	2	1	14.262024029574862	Travel	1		
21	4	1	13.098698347107439	Travel	1		
21	3	2	18.160777777777778	Travel	1		
21	2	0	58.406666666666666	Travel	1		
21	3	1	11.72329140461216	Travel	1		
21	3	0	41.75833333333333	Travel	1		
22	0	0	11.955652173913045	Travel	1		
22	2	0	58.406666666666666	Travel	1		
22	4	3	14.567310924369748	Travel	1		
22	3	1	11.72329140461216	Travel	1		
22	1	4	13.696659779614324	Travel	1		
22	2	1	14.262024029574862	Travel	1		
22	4	0	58.348571428571425	Travel	1		
22	3	3	10.160282685512367	Travel	1		
22	3	0	41.75833333333333	Travel	1		
22	2	2	11.03335453100159	Travel	1		
22	3	4	14.603117870722434	Travel	1		
22	2	4	17.27869841269841	Travel	1		
22	4	1	13.098698347107439	Travel	1		
22	2	3	18.52414248021108	Travel	1		
22	4	2	14.80739299610895	Travel	1		
22	0	1	62.01663461538461	Travel	1		
22	3	2	18.160777777777778	Travel	1		
22	0	2	57.42958333333333	Travel	1		
22	1	0	63.10944444444445	Travel	1		
22	4	4	11.22414309484193	Travel	1		
22	0	4	56.182276422764225	Travel	1		
22	0	3	60.555975609756096	Travel	1		
22	1	1	11.964608199273481	Travel	1		
22	1	3	12.105051546391753	Travel	1		
22	1	2	14.640963149078727	Travel	1		
23	2	2	11.03335453100159	Travel	1		
23	3	4	14.603117870722434	Travel	1		
23	1	1	11.964608199273481	Travel	1		
23	4	3	14.567310924369748	Travel	1		
23	4	2	14.80739299610895	Travel	1		
23	2	1	14.262024029574862	Travel	1		
23	0	1	62.01663461538461	Travel	1		
23	1	0	63.10944444444445	Travel	1		
23	4	1	13.098698347107439	Travel	1		
23	2	0	58.406666666666666	Travel	1		
23	2	3	18.52414248021108	Travel	1		
23	2	4	17.27869841269841	Travel	1		
23	0	4	56.182276422764225	Travel	1		
23	3	2	18.160777777777778	Travel	1		
23	4	0	58.348571428571425	Travel	1		
23	3	0	41.75833333333333	Travel	1		
23	0	2	57.42958333333333	Travel	1		
23	0	3	60.555975609756096	Travel	1		
23	4	4	11.22414309484193	Travel	1		
23	3	3	10.160282685512367	Travel	1		
23	3	1	11.72329140461216	Travel	1		
23	1	2	14.640963149078727	Travel	1		
23	0	0	11.955652173913045	Travel	1		
23	1	3	12.105051546391753	Travel	1		
23	1	4	13.696659779614324	Travel	1		
24	1	1	11.566068669527896	Travel	1		
24	4	2	14.119424460431654	Travel	1		
24	2	3	17.586693227091633	Travel	1		
24	4	4	10.914674220963173	Travel	1		
24	0	3	64.43081081081081	Travel	1		
24	3	3	10.73957219251337	Travel	1		
24	1	4	13.526670560747663	Travel	1		
24	2	1	13.795061082024432	Travel	1		
24	0	2	60.38941176470589	Travel	1		
24	3	2	18.99031914893617	Travel	1		
24	4	3	13.996888888888888	Travel	1		
24	4	0	52.883500000000005	Travel	1		
24	1	3	12.33181512605042	Travel	1		
24	2	4	15.818958333333333	Travel	1		
24	0	1	56.075333333333326	Travel	1		
24	2	2	11.84386301369863	Travel	1		
24	3	4	15.15005882352941	Travel	1		
24	4	1	14.014896755162242	Travel	1		
24	0	0	14.394647887323943	Travel	1		
24	1	2	14.274623044096728	Travel	1		
24	2	0	52.405	Travel	1		
24	3	1	11.326666666666666	Travel	1		
24	0	4	54.84844444444444	Travel	1		
24	1	0	55.875	Travel	1		
24	3	0	53.26444444444445	Travel	1		
25	1	0	55.875	Travel	1		
25	0	4	54.84844444444444	Travel	1		
25	3	0	53.26444444444445	Travel	1		
25	3	4	15.15005882352941	Travel	1		
25	1	1	11.566068669527896	Travel	1		
25	3	3	10.73957219251337	Travel	1		
25	2	4	15.818958333333333	Travel	1		
25	4	2	14.119424460431654	Travel	1		
25	0	3	64.43081081081081	Travel	1		
25	0	2	60.38941176470589	Travel	1		
25	4	1	14.014896755162242	Travel	1		
25	2	1	13.795061082024432	Travel	1		
25	2	2	11.84386301369863	Travel	1		
25	4	4	10.914674220963173	Travel	1		
25	2	3	17.586693227091633	Travel	1		
25	1	2	14.274623044096728	Travel	1		
25	4	0	52.883500000000005	Travel	1		
25	1	4	13.526670560747663	Travel	1		
25	0	1	56.075333333333326	Travel	1		
25	2	0	52.405	Travel	1		
25	0	0	14.394647887323943	Travel	1		
25	3	2	18.99031914893617	Travel	1		
25	1	3	12.33181512605042	Travel	1		
25	4	3	13.996888888888888	Travel	1		
25	3	1	11.326666666666666	Travel	1		
26	1	1	11.566068669527896	Travel	1		
26	0	4	54.84844444444444	Travel	1		
26	3	1	11.326666666666666	Travel	1		
26	2	4	15.818958333333333	Travel	1		
26	2	2	11.84386301369863	Travel	1		
26	1	0	55.875	Travel	1		
26	3	4	15.15005882352941	Travel	1		
26	4	2	14.119424460431654	Travel	1		
26	2	3	17.586693227091633	Travel	1		
26	2	1	13.795061082024432	Travel	1		
26	4	3	13.996888888888888	Travel	1		
26	3	3	10.73957219251337	Travel	1		
26	2	0	52.405	Travel	1		
26	0	1	56.075333333333326	Travel	1		
26	3	2	18.99031914893617	Travel	1		
26	0	2	60.38941176470589	Travel	1		
26	3	0	53.26444444444445	Travel	1		
