T	Type	Pickup	Origin	Destination	Region	Rate	Payoff
2	Travel	1.0	1.0	2.0			1
2	Travel	0.0	1.0	2.0			0
2	Travel	1.0	2.0	0.0			1
2	Travel	0.0	2.0	0.0			0
2	Travel	1.0	2.0	1.0			1
2	Travel	0.0	2.0	1.0			0
2	Travel	1.0	2.0	2.0			1
2	Travel	0.0	2.0	2.0			0
2	Travel				0.0	2.0	0
3	Travel	1.0	0.0	0.0			1
3	Travel	0.0	0.0	0.0			0
3	Travel	1.0	0.0	1.0			1
3	Travel	0.0	0.0	1.0			0
3	Travel	1.0	0.0	2.0			1
3	Travel	0.0	0.0	2.0			0
3	Travel	1.0	1.0	0.0			1
3	Travel	0.0	1.0	0.0			0
3	Travel	1.0	1.0	1.0			1
3	Travel	0.0	1.0	1.0			0
3	Travel	1.0	1.0	2.0			1
3	Travel	0.0	1.0	2.0			0
3	Travel	1.0	2.0	0.0			1
3	Travel	0.0	2.0	0.0			0
3	Travel	1.0	2.0	1.0			1
3	Travel	0.0	2.0	1.0			0
3	Travel	1.0	2.0	2.0			1
3	Travel	0.0	2.0	2.0			0
3	Travel				0.0	2.0	0
4	Travel	1.0	0.0	0.0			1
4	Travel	0.0	0.0	0.0			0
4	Travel	1.0	0.0	1.0			1
4	Travel	0.0	0.0	1.0			0
4	Travel	1.0	0.0	2.0			1
4	Travel	0.0	0.0	2.0			0
4	Travel	1.0	1.0	0.0			1
4	Travel	0.0	1.0	0.0			0
4	Travel	1.0	1.0	1.0			1
4	Travel	0.0	1.0	1.0			0
4	Travel	1.0	1.0	2.0			1
4	Travel	0.0	1.0	2.0			0
4	Travel	1.0	2.0	0.0			1
4	Travel	0.0	2.0	0.0			0
4	Travel	1.0	2.0	1.0			1
4	Travel	0.0	2.0	1.0			0
4	Travel	1.0	2.0	2.0			1
4	Travel	0.0	2.0	2.0			0
4	Travel				0.0	2.0	0
5	Travel	1.0	0.0	0.0			1
5	Travel	0.0	0.0	0.0			0
5	Travel	1.0	0.0	1.0			1
5	Travel	0.0	0.0	1.0			0
5	Travel	1.0	0.0	2.0			1
5	Travel	0.0	0.0	2.0			0
5	Travel	1.0	1.0	0.0			1
5	Travel	0.0	1.0	0.0			0
5	Travel	1.0	1.0	1.0			1
5	Travel	0.0	1.0	1.0			0
5	Travel	1.0	1.0	2.0			1
5	Travel	0.0	1.0	2.0			0
5	Travel	1.0	2.0	0.0			1
5	Travel	0.0	2.0	0.0			0
5	Travel	1.0	2.0	1.0			1
5	Travel	0.0	2.0	1.0			0
5	Travel	1.0	2.0	2.0			1
5	Travel	0.0	2.0	2.0			0
5	Travel				0.0	2.0	0
6	Travel	1.0	0.0	0.0			1
6	Travel	0.0	0.0	0.0			0
6	Travel	1.0	0.0	1.0			1
6	Travel	0.0	0.0	1.0			0
6	Travel	1.0	0.0	2.0			1
6	Travel	0.0	0.0	2.0			0
6	Travel	1.0	1.0	0.0			1
6	Travel	0.0	1.0	0.0			0
6	Travel	1.0	1.0	1.0			1
6	Travel	0.0	1.0	1.0			0
6	Travel	1.0	1.0	2.0			1
6	Travel	0.0	1.0	2.0			0
6	Travel	1.0	2.0	0.0			1
6	Travel	0.0	2.0	0.0			0
6	Travel	1.0	2.0	1.0			1
6	Travel	0.0	2.0	1.0			0
6	Travel	1.0	2.0	2.0			1
6	Travel	0.0	2.0	2.0			0
6	Travel				0.0	2.0	0
7	Travel	1.0	0.0	0.0			1
7	Travel	0.0	0.0	0.0			0
7	Travel	1.0	0.0	1.0			1
7	Travel	0.0	0.0	1.0			0
7	Travel	1.0	0.0	2.0			1
7	Travel	0.0	0.0	2.0			0
7	Travel	1.0	1.0	0.0			1
7	Travel	0.0	1.0	0.0			0
7	Travel	1.0	1.0	1.0			1
7	Travel	0.0	1.0	1.0			0
7	Travel	1.0	1.0	2.0			1
7	Travel	0.0	1.0	2.0			0
7	Travel	1.0	2.0	0.0			1
7	Travel	0.0	2.0	0.0			0
7	Travel	1.0	2.0	1.0			1
7	Travel	0.0	2.0	1.0			0
7	Travel	1.0	2.0	2.0			1
7	Travel	0.0	2.0	2.0			0
7	Travel				0.0	2.0	0
8	Travel	1.0	0.0	0.0			1
8	Travel	0.0	0.0	0.0			0
8	Travel	1.0	0.0	1.0			1
8	Travel	0.0	0.0	1.0			0
8	Travel	1.0	0.0	2.0			1
8	Travel	0.0	0.0	2.0			0
8	Travel	1.0	1.0	0.0			1
8	Travel	0.0	1.0	0.0			0
8	Travel	1.0	1.0	1.0			1
8	Travel	0.0	1.0	1.0			0
8	Travel	1.0	1.0	2.0			1
8	Travel	0.0	1.0	2.0			0
8	Travel	1.0	2.0	0.0			1
8	Travel	0.0	2.0	0.0			0
8	Travel	1.0	2.0	1.0			1
8	Travel	0.0	2.0	1.0			0
8	Travel	1.0	2.0	2.0			1
8	Travel	0.0	2.0	2.0			0
8	Travel				0.0	2.0	0
9	Travel	1.0	0.0	0.0			1
9	Travel	0.0	0.0	0.0			0
9	Travel	1.0	0.0	1.0			1
9	Travel	0.0	0.0	1.0			0
9	Travel	1.0	0.0	2.0			1
9	Travel	0.0	0.0	2.0			0
9	Travel	1.0	1.0	0.0			1
9	Travel	0.0	1.0	0.0			0
9	Travel	1.0	1.0	1.0			1
9	Travel	0.0	1.0	1.0			0
9	Travel	1.0	1.0	2.0			1
9	Travel	0.0	1.0	2.0			0
9	Travel	1.0	2.0	0.0			1
9	Travel	0.0	2.0	0.0			0
9	Travel	1.0	2.0	1.0			1
9	Travel	0.0	2.0	1.0			0
9	Travel	1.0	2.0	2.0			1
9	Travel	0.0	2.0	2.0			0
9	Travel				0.0	2.0	0
10	Travel	1.0	0.0	0.0			1
10	Travel	0.0	0.0	0.0			0
10	Travel	1.0	0.0	1.0			1
10	Travel	0.0	0.0	1.0			0
10	Travel	1.0	0.0	2.0			1
10	Travel	0.0	0.0	2.0			0
10	Travel	1.0	1.0	0.0			1
10	Travel	0.0	1.0	0.0			0
10	Travel	1.0	1.0	1.0			1
10	Travel	0.0	1.0	1.0			0
10	Travel	1.0	1.0	2.0			1
10	Travel	0.0	1.0	2.0			0
10	Travel	1.0	2.0	0.0			1
10	Travel	0.0	2.0	0.0			0
10	Travel	1.0	2.0	1.0			1
10	Travel	0.0	2.0	1.0			0
10	Travel	1.0	2.0	2.0			1
10	Travel	0.0	2.0	2.0			0
10	Travel				0.0	2.0	0
11	Travel	1.0	0.0	0.0			1
11	Travel	0.0	0.0	0.0			0
11	Travel	1.0	0.0	1.0			1
11	Travel	0.0	0.0	1.0			0
11	Travel	1.0	0.0	2.0			1
11	Travel	0.0	0.0	2.0			0
11	Travel	1.0	1.0	0.0			1
11	Travel	0.0	1.0	0.0			0
11	Travel	1.0	1.0	1.0			1
11	Travel	0.0	1.0	1.0			0
11	Travel	1.0	1.0	2.0			1
11	Travel	0.0	1.0	2.0			0
11	Travel	1.0	2.0	0.0			1
11	Travel	0.0	2.0	0.0			0
11	Travel	1.0	2.0	1.0			1
11	Travel	0.0	2.0	1.0			0
11	Travel	1.0	2.0	2.0			1
11	Travel	0.0	2.0	2.0			0
11	Travel				0.0	2.0	0
12	Travel	1.0	0.0	0.0			1
12	Travel	0.0	0.0	0.0			0
12	Travel	1.0	0.0	1.0			1
12	Travel	0.0	0.0	1.0			0
12	Travel	1.0	0.0	2.0			1
12	Travel	0.0	0.0	2.0			0
12	Travel	1.0	1.0	0.0			1
12	Travel	0.0	1.0	0.0			0
12	Travel	1.0	1.0	1.0			1
12	Travel	0.0	1.0	1.0			0
12	Travel	1.0	1.0	2.0			1
12	Travel	0.0	1.0	2.0			0
12	Travel	1.0	2.0	0.0			1
12	Travel	0.0	2.0	0.0			0
12	Travel	1.0	2.0	1.0			1
12	Travel	0.0	2.0	1.0			0
12	Travel	1.0	2.0	2.0			1
12	Travel	0.0	2.0	2.0			0
12	Travel				0.0	2.0	0
13	Travel	1.0	0.0	0.0			1
13	Travel	0.0	0.0	0.0			0
13	Travel	1.0	0.0	1.0			1
13	Travel	0.0	0.0	1.0			0
13	Travel	1.0	0.0	2.0			1
13	Travel	0.0	0.0	2.0			0
13	Travel	1.0	1.0	0.0			1
13	Travel	0.0	1.0	0.0			0
13	Travel	1.0	1.0	1.0			1
13	Travel	0.0	1.0	1.0			0
13	Travel	1.0	1.0	2.0			1
13	Travel	0.0	1.0	2.0			0
13	Travel	1.0	2.0	0.0			1
13	Travel	0.0	2.0	0.0			0
13	Travel	1.0	2.0	1.0			1
13	Travel	0.0	2.0	1.0			0
13	Travel	1.0	2.0	2.0			1
13	Travel	0.0	2.0	2.0			0
13	Travel				0.0	2.0	0
14	Travel	1.0	0.0	0.0			1
14	Travel	0.0	0.0	0.0			0
14	Travel	1.0	0.0	1.0			1
14	Travel	0.0	0.0	1.0			0
14	Travel	1.0	0.0	2.0			1
14	Travel	0.0	0.0	2.0			0
14	Travel	1.0	1.0	0.0			1
14	Travel	0.0	1.0	0.0			0
14	Travel	1.0	1.0	1.0			1
14	Travel	0.0	1.0	1.0			0
14	Travel	1.0	1.0	2.0			1
14	Travel	0.0	1.0	2.0			0
14	Travel	1.0	2.0	0.0			1
14	Travel	0.0	2.0	0.0			0
14	Travel	1.0	2.0	1.0			1
14	Travel	0.0	2.0	1.0			0
14	Travel	1.0	2.0	2.0			1
14	Travel	0.0	2.0	2.0			0
14	Travel				0.0	2.0	0
15	Travel	1.0	0.0	0.0			1
15	Travel	0.0	0.0	0.0			0
15	Travel	1.0	0.0	1.0			1
15	Travel	0.0	0.0	1.0			0
15	Travel	1.0	0.0	2.0			1
15	Travel	0.0	0.0	2.0			0
15	Travel	1.0	1.0	0.0			1
15	Travel	0.0	1.0	0.0			0
15	Travel	1.0	1.0	1.0			1
15	Travel	0.0	1.0	1.0			0
15	Travel	1.0	1.0	2.0			1
15	Travel	0.0	1.0	2.0			0
15	Travel	1.0	2.0	0.0			1
15	Travel	0.0	2.0	0.0			0
15	Travel	1.0	2.0	1.0			1
15	Travel	0.0	2.0	1.0			0
15	Travel	1.0	2.0	2.0			1
15	Travel	0.0	2.0	2.0			0
15	Travel				0.0	2.0	0
16	Travel	1.0	0.0	0.0			1
16	Travel	0.0	0.0	0.0			0
16	Travel	1.0	0.0	1.0			1
16	Travel	0.0	0.0	1.0			0
16	Travel	1.0	0.0	2.0			1
16	Travel	0.0	0.0	2.0			0
16	Travel	1.0	1.0	0.0			1
16	Travel	0.0	1.0	0.0			0
16	Travel	1.0	1.0	1.0			1
16	Travel	0.0	1.0	1.0			0
16	Travel	1.0	1.0	2.0			1
16	Travel	0.0	1.0	2.0			0
16	Travel	1.0	2.0	0.0			1
16	Travel	0.0	2.0	0.0			0
16	Travel	1.0	2.0	1.0			1
16	Travel	0.0	2.0	1.0			0
16	Travel	1.0	2.0	2.0			1
16	Travel	0.0	2.0	2.0			0
16	Travel				0.0	2.0	0
17	Travel	1.0	0.0	0.0			1
17	Travel	0.0	0.0	0.0			0
17	Travel	1.0	0.0	1.0			1
17	Travel	0.0	0.0	1.0			0
17	Travel	1.0	0.0	2.0			1
17	Travel	0.0	0.0	2.0			0
17	Travel	1.0	1.0	0.0			1
17	Travel	0.0	1.0	0.0			0
17	Travel	1.0	1.0	1.0			1
17	Travel	0.0	1.0	1.0			0
17	Travel	1.0	1.0	2.0			1
17	Travel	0.0	1.0	2.0			0
17	Travel	1.0	2.0	0.0			1
17	Travel	0.0	2.0	0.0			0
17	Travel	1.0	2.0	1.0			1
17	Travel	0.0	2.0	1.0			0
17	Travel	1.0	2.0	2.0			1
17	Travel	0.0	2.0	2.0			0
17	Travel				0.0	2.0	0
18	Travel	1.0	0.0	0.0			1
18	Travel	0.0	0.0	0.0			0
18	Travel	1.0	0.0	1.0			1
18	Travel	0.0	0.0	1.0			0
18	Travel	1.0	0.0	2.0			1
18	Travel	0.0	0.0	2.0			0
18	Travel	1.0	1.0	0.0			1
18	Travel	0.0	1.0	0.0			0
18	Travel	1.0	1.0	1.0			1
18	Travel	0.0	1.0	1.0			0
18	Travel	1.0	1.0	2.0			1
18	Travel	0.0	1.0	2.0			0
18	Travel	1.0	2.0	0.0			1
18	Travel	0.0	2.0	0.0			0
18	Travel	1.0	2.0	1.0			1
18	Travel	0.0	2.0	1.0			0
18	Travel	1.0	2.0	2.0			1
18	Travel	0.0	2.0	2.0			0
18	Travel				0.0	2.0	0
19	Travel	1.0	0.0	0.0			1
19	Travel	0.0	0.0	0.0			0
19	Travel	1.0	0.0	1.0			1
19	Travel	0.0	0.0	1.0			0
19	Travel	1.0	0.0	2.0			1
19	Travel	0.0	0.0	2.0			0
19	Travel	1.0	1.0	0.0			1
19	Travel	0.0	1.0	0.0			0
19	Travel	1.0	1.0	1.0			1
19	Travel	0.0	1.0	1.0			0
19	Travel	1.0	1.0	2.0			1
19	Travel	0.0	1.0	2.0			0
19	Travel	1.0	2.0	0.0			1
19	Travel	0.0	2.0	0.0			0
19	Travel	1.0	2.0	1.0			1
19	Travel	0.0	2.0	1.0			0
19	Travel	1.0	2.0	2.0			1
19	Travel	0.0	2.0	2.0			0
19	Travel				0.0	2.0	0
20	Travel	1.0	0.0	0.0			1
20	Travel	0.0	0.0	0.0			0
20	Travel	1.0	0.0	1.0			1
20	Travel	0.0	0.0	1.0			0
20	Travel	1.0	0.0	2.0			1
20	Travel	0.0	0.0	2.0			0
20	Travel	1.0	1.0	0.0			1
20	Travel	0.0	1.0	0.0			0
20	Travel	1.0	1.0	1.0			1
20	Travel	0.0	1.0	1.0			0
20	Travel	1.0	1.0	2.0			1
20	Travel	0.0	1.0	2.0			0
20	Travel	1.0	2.0	0.0			1
20	Travel	0.0	2.0	0.0			0
20	Travel	1.0	2.0	1.0			1
20	Travel	0.0	2.0	1.0			0
20	Travel	1.0	2.0	2.0			1
20	Travel	0.0	2.0	2.0			0
20	Travel				0.0	2.0	0
21	Travel	1.0	0.0	0.0			1
21	Travel	0.0	0.0	0.0			0
21	Travel	1.0	0.0	1.0			1
21	Travel	0.0	0.0	1.0			0
21	Travel	1.0	0.0	2.0			1
21	Travel	0.0	0.0	2.0			0
21	Travel	1.0	1.0	0.0			1
21	Travel	0.0	1.0	0.0			0
21	Travel	1.0	1.0	1.0			1
21	Travel	0.0	1.0	1.0			0
21	Travel	1.0	1.0	2.0			1
21	Travel	0.0	1.0	2.0			0
21	Travel	1.0	2.0	0.0			1
21	Travel	0.0	2.0	0.0			0
21	Travel	1.0	2.0	1.0			1
21	Travel	0.0	2.0	1.0			0
21	Travel	1.0	2.0	2.0			1
21	Travel	0.0	2.0	2.0			0
21	Travel				0.0	2.0	0
22	Travel	1.0	0.0	0.0			1
22	Travel	0.0	0.0	0.0			0
22	Travel	1.0	0.0	1.0			1
22	Travel	0.0	0.0	1.0			0
22	Travel	1.0	0.0	2.0			1
22	Travel	0.0	0.0	2.0			0
22	Travel	1.0	1.0	0.0			1
22	Travel	0.0	1.0	0.0			0
22	Travel	1.0	1.0	1.0			1
22	Travel	0.0	1.0	1.0			0
22	Travel	1.0	1.0	2.0			1
22	Travel	0.0	1.0	2.0			0
22	Travel	1.0	2.0	0.0			1
22	Travel	0.0	2.0	0.0			0
22	Travel	1.0	2.0	1.0			1
22	Travel	0.0	2.0	1.0			0
22	Travel	1.0	2.0	2.0			1
22	Travel	0.0	2.0	2.0			0
22	Travel				0.0	2.0	0
23	Travel	1.0	0.0	0.0			1
23	Travel	0.0	0.0	0.0			0
23	Travel	1.0	0.0	1.0			1
23	Travel	0.0	0.0	1.0			0
23	Travel	1.0	0.0	2.0			1
23	Travel	0.0	0.0	2.0			0
23	Travel	1.0	1.0	0.0			1
23	Travel	0.0	1.0	0.0			0
23	Travel	1.0	1.0	1.0			1
23	Travel	0.0	1.0	1.0			0
23	Travel	1.0	1.0	2.0			1
23	Travel	0.0	1.0	2.0			0
23	Travel	1.0	2.0	0.0			1
23	Travel	0.0	2.0	0.0			0
23	Travel	1.0	2.0	1.0			1
23	Travel	0.0	2.0	1.0			0
23	Travel	1.0	2.0	2.0			1
23	Travel	0.0	2.0	2.0			0
23	Travel				0.0	2.0	0
24	Travel	1.0	0.0	0.0			1
24	Travel	0.0	0.0	0.0			0
24	Travel	1.0	0.0	1.0			1
24	Travel	0.0	0.0	1.0			0
24	Travel	1.0	0.0	2.0			1
24	Travel	0.0	0.0	2.0			0
24	Travel	1.0	1.0	0.0			1
24	Travel	0.0	1.0	0.0			0
24	Travel	1.0	1.0	1.0			1
24	Travel	0.0	1.0	1.0			0
24	Travel	1.0	1.0	2.0			1
24	Travel	0.0	1.0	2.0			0
24	Travel	1.0	2.0	0.0			1
24	Travel	0.0	2.0	0.0			0
24	Travel	1.0	2.0	1.0			1
24	Travel	0.0	2.0	1.0			0
24	Travel	1.0	2.0	2.0			1
24	Travel	0.0	2.0	2.0			0
24	Travel				0.0	2.0	0
25	Travel	1.0	0.0	0.0			1
25	Travel	0.0	0.0	0.0			0
25	Travel	1.0	0.0	1.0			1
25	Travel	0.0	0.0	1.0			0
25	Travel	1.0	0.0	2.0			1
25	Travel	0.0	0.0	2.0			0
25	Travel	1.0	1.0	0.0			1
25	Travel	0.0	1.0	0.0			0
25	Travel	1.0	1.0	1.0			1
25	Travel	0.0	1.0	1.0			0
25	Travel	1.0	1.0	2.0			1
25	Travel	0.0	1.0	2.0			0
25	Travel	1.0	2.0	0.0			1
25	Travel	0.0	2.0	0.0			0
25	Travel	1.0	2.0	1.0			1
25	Travel	0.0	2.0	1.0			0
25	Travel	1.0	2.0	2.0			1
25	Travel	0.0	2.0	2.0			0
25	Travel				0.0	2.0	0
26	Travel	1.0	0.0	0.0			1
26	Travel	0.0	0.0	0.0			0
26	Travel	1.0	0.0	1.0			1
26	Travel	0.0	0.0	1.0			0
26	Travel	1.0	0.0	2.0			1
26	Travel	0.0	0.0	2.0			0
26	Travel	1.0	1.0	0.0			1
26	Travel	0.0	1.0	0.0			0
26	Travel	1.0	1.0	1.0			1
26	Travel	0.0	1.0	1.0			0
26	Travel	1.0	1.0	2.0			1
26	Travel	0.0	1.0	2.0			0
26	Travel	1.0	2.0	0.0			1
26	Travel	0.0	2.0	0.0			0
26	Travel	1.0	2.0	1.0			1
26	Travel	0.0	2.0	1.0			0
26	Travel	1.0	2.0	2.0			1
26	Travel	0.0	2.0	2.0			0
26	Travel				0.0	2.0	0
27	Travel	1.0	0.0	0.0			1
27	Travel	0.0	0.0	0.0			0
27	Travel	1.0	0.0	1.0			1
27	Travel	0.0	0.0	1.0			0
27	Travel	1.0	0.0	2.0			1
27	Travel	0.0	0.0	2.0			0
27	Travel	1.0	1.0	0.0			1
27	Travel	0.0	1.0	0.0			0
27	Travel	1.0	1.0	1.0			1
27	Travel	0.0	1.0	1.0			0
27	Travel	1.0	1.0	2.0			1
27	Travel	0.0	1.0	2.0			0
27	Travel	1.0	2.0	0.0			1
27	Travel	0.0	2.0	0.0			0
27	Travel	1.0	2.0	1.0			1
27	Travel	0.0	2.0	1.0			0
27	Travel	1.0	2.0	2.0			1
27	Travel	0.0	2.0	2.0			0
27	Travel				0.0	2.0	0
28	Travel	1.0	0.0	0.0			1
28	Travel	0.0	0.0	0.0			0
28	Travel	1.0	0.0	1.0			1
28	Travel	0.0	0.0	1.0			0
28	Travel	1.0	0.0	2.0			1
28	Travel	0.0	0.0	2.0			0
28	Travel	1.0	1.0	0.0			1
28	Travel	0.0	1.0	0.0			0
28	Travel	1.0	1.0	1.0			1
28	Travel	0.0	1.0	1.0			0
28	Travel	1.0	1.0	2.0			1
28	Travel	0.0	1.0	2.0			0
28	Travel	1.0	2.0	0.0			1
28	Travel	0.0	2.0	0.0			0
28	Travel	1.0	2.0	1.0			1
28	Travel	0.0	2.0	1.0			0
28	Travel	1.0	2.0	2.0			1
28	Travel	0.0	2.0	2.0			0
28	Travel				0.0	2.0	0
29	Travel	1.0	0.0	0.0			1
29	Travel	0.0	0.0	0.0			0
29	Travel	1.0	0.0	1.0			1
29	Travel	0.0	0.0	1.0			0
29	Travel	1.0	0.0	2.0			1
29	Travel	0.0	0.0	2.0			0
29	Travel	1.0	1.0	0.0			1
29	Travel	0.0	1.0	0.0			0
29	Travel	1.0	1.0	1.0			1
29	Travel	0.0	1.0	1.0			0
29	Travel	1.0	1.0	2.0			1
29	Travel	0.0	1.0	2.0			0
29	Travel	1.0	2.0	0.0			1
29	Travel	0.0	2.0	0.0			0
29	Travel	1.0	2.0	1.0			1
29	Travel	0.0	2.0	1.0			0
29	Travel	1.0	2.0	2.0			1
29	Travel	0.0	2.0	2.0			0
29	Travel				0.0	2.0	0
30	Travel	1.0	0.0	0.0			1
30	Travel	0.0	0.0	0.0			0
30	Travel	1.0	0.0	1.0			1
30	Travel	0.0	0.0	1.0			0
30	Travel	1.0	0.0	2.0			1
30	Travel	0.0	0.0	2.0			0
30	Travel	1.0	1.0	0.0			1
30	Travel	0.0	1.0	0.0			0
30	Travel	1.0	1.0	1.0			1
30	Travel	0.0	1.0	1.0			0
30	Travel	1.0	1.0	2.0			1
30	Travel	0.0	1.0	2.0			0
30	Travel	1.0	2.0	0.0			1
30	Travel	0.0	2.0	0.0			0
30	Travel	1.0	2.0	1.0			1
30	Travel	0.0	2.0	1.0			0
30	Travel	1.0	2.0	2.0			1
30	Travel	0.0	2.0	2.0			0
30	Travel				0.0	2.0	0
31	Travel	1.0	0.0	0.0			1
31	Travel	0.0	0.0	0.0			0
31	Travel	1.0	0.0	1.0			1
31	Travel	0.0	0.0	1.0			0
31	Travel	1.0	0.0	2.0			1
31	Travel	0.0	0.0	2.0			0
31	Travel	1.0	1.0	0.0			1
31	Travel	0.0	1.0	0.0			0
31	Travel	1.0	1.0	1.0			1
31	Travel	0.0	1.0	1.0			0
31	Travel	1.0	1.0	2.0			1
31	Travel	0.0	1.0	2.0			0
31	Travel	1.0	2.0	0.0			1
31	Travel	0.0	2.0	0.0			0
31	Travel	1.0	2.0	1.0			1
31	Travel	0.0	2.0	1.0			0
31	Travel	1.0	2.0	2.0			1
31	Travel	0.0	2.0	2.0			0
31	Travel				0.0	2.0	0
32	Travel	1.0	0.0	0.0			1
32	Travel	0.0	0.0	0.0			0
32	Travel	1.0	0.0	1.0			1
32	Travel	0.0	0.0	1.0			0
32	Travel	1.0	0.0	2.0			1
32	Travel	0.0	0.0	2.0			0
32	Travel	1.0	1.0	0.0			1
32	Travel	0.0	1.0	0.0			0
32	Travel	1.0	1.0	1.0			1
32	Travel	0.0	1.0	1.0			0
32	Travel	1.0	1.0	2.0			1
32	Travel	0.0	1.0	2.0			0
32	Travel	1.0	2.0	0.0			1
32	Travel	0.0	2.0	0.0			0
32	Travel	1.0	2.0	1.0			1
32	Travel	0.0	2.0	1.0			0
32	Travel	1.0	2.0	2.0			1
32	Travel	0.0	2.0	2.0			0
32	Travel				0.0	2.0	0
33	Travel	1.0	0.0	0.0			1
33	Travel	0.0	0.0	0.0			0
33	Travel	1.0	0.0	1.0			1
33	Travel	0.0	0.0	1.0			0
33	Travel	1.0	0.0	2.0			1
33	Travel	0.0	0.0	2.0			0
33	Travel	1.0	1.0	0.0			1
33	Travel	0.0	1.0	0.0			0
33	Travel	1.0	1.0	1.0			1
33	Travel	0.0	1.0	1.0			0
33	Travel	1.0	1.0	2.0			1
33	Travel	0.0	1.0	2.0			0
33	Travel	1.0	2.0	0.0			1
33	Travel	0.0	2.0	0.0			0
33	Travel	1.0	2.0	1.0			1
33	Travel	0.0	2.0	1.0			0
33	Travel	1.0	2.0	2.0			1
33	Travel	0.0	2.0	2.0			0
33	Travel				0.0	2.0	0
34	Travel	1.0	0.0	0.0			1
34	Travel	0.0	0.0	0.0			0
34	Travel	1.0	0.0	1.0			1
34	Travel	0.0	0.0	1.0			0
34	Travel	1.0	0.0	2.0			1
34	Travel	0.0	0.0	2.0			0
34	Travel	1.0	1.0	0.0			1
34	Travel	0.0	1.0	0.0			0
34	Travel	1.0	1.0	1.0			1
34	Travel	0.0	1.0	1.0			0
34	Travel	1.0	1.0	2.0			1
34	Travel	0.0	1.0	2.0			0
34	Travel	1.0	2.0	0.0			1
34	Travel	0.0	2.0	0.0			0
34	Travel	1.0	2.0	1.0			1
34	Travel	0.0	2.0	1.0			0
34	Travel	1.0	2.0	2.0			1
34	Travel	0.0	2.0	2.0			0
34	Travel				0.0	2.0	0
35	Travel	1.0	0.0	0.0			1
35	Travel	0.0	0.0	0.0			0
35	Travel	1.0	0.0	1.0			1
35	Travel	0.0	0.0	1.0			0
35	Travel	1.0	0.0	2.0			1
35	Travel	0.0	0.0	2.0			0
35	Travel	1.0	1.0	0.0			1
35	Travel	0.0	1.0	0.0			0
35	Travel	1.0	1.0	1.0			1
35	Travel	0.0	1.0	1.0			0
35	Travel	1.0	1.0	2.0			1
35	Travel	0.0	1.0	2.0			0
35	Travel	1.0	2.0	0.0			1
35	Travel	0.0	2.0	0.0			0
35	Travel	1.0	2.0	1.0			1
35	Travel	0.0	2.0	1.0			0
35	Travel	1.0	2.0	2.0			1
35	Travel	0.0	2.0	2.0			0
35	Travel				0.0	2.0	0
